,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType,SalePrice_log,SalePrice,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,HasGasHeating_1,HasSBrkr_1,HasEx_1,HasGd_1,HasGLQ_1,HasPavedDrive_1,HasTA_1
713,720,120,70.04995836802665,6563,8,5,0.0,Gd,1148,0,594,1742,1742,0,1742,2,1,5,1,1985.0,564,114,0,12,3484,21,262,3.0,0,0,1,1,0,1,1,2,0,2,12.524526376648707,275000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
714,721,120,70.04995836802665,4426,6,5,169.0,Gd,662,0,186,848,848,0,848,1,1,3,0,2004.0,420,160,0,5,1696,6,0,2.0,0,0,0,1,0,0,0,2,0,1,11.870599909242046,143000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
715,722,20,70.0,8120,4,7,0.0,TA,191,0,673,864,864,0,864,3,1,5,0,1994.0,463,0,0,7,1728,39,0,1.0,0,0,0,0,0,0,0,1,0,1,11.7320609948869,124500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
716,723,50,60.0,8172,4,6,0.0,TA,0,0,941,941,997,0,1470,4,1,7,0,1958.0,548,0,0,5,2411,36,156,2.0,0,1,1,0,0,0,0,2,0,1,11.813030057420569,135000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
717,724,20,86.0,13286,9,5,340.0,Ex,1234,0,464,1698,1698,0,1698,3,1,8,1,2007.0,768,327,0,2,3396,1,64,3.0,3,0,1,1,0,1,0,2,1,1,12.676076274775909,320000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
718,725,20,60.0,6960,4,6,0.0,TA,375,239,250,864,864,0,864,3,1,5,0,1989.0,660,96,500,11,1728,39,0,1.0,0,0,0,1,0,0,0,1,0,1,11.699405031912846,120500,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
719,726,20,70.04995836802665,21695,6,9,260.0,Gd,808,0,72,880,1680,0,1680,3,1,5,1,1988.0,540,292,0,12,2560,2,226,3.0,0,0,1,1,0,1,0,1,0,1,12.310432660854413,222000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
720,727,20,64.0,7314,7,5,82.0,Gd,724,0,508,1232,1232,0,1232,2,1,6,0,2007.0,632,132,0,2,2464,2,0,3.0,0,0,0,1,0,0,0,2,1,1,12.178187442040636,194500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
721,728,90,85.0,11475,5,5,95.0,TA,0,0,1584,1584,1776,0,1776,4,2,9,0,1968.0,888,0,0,7,3360,51,25,3.0,3,0,1,0,0,0,0,1,0,1,11.608235644774554,110000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
722,729,30,52.0,6240,4,5,0.0,TA,152,0,628,780,848,360,1208,2,1,5,0,1962.0,539,0,0,1,1988,59,135,1.0,0,0,1,0,0,0,0,1,0,0,11.542484267211773,103000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
723,730,120,39.0,5389,8,5,0.0,Gd,1180,0,415,1595,1616,0,1616,2,1,5,1,1995.0,608,237,0,3,3211,14,152,3.0,0,0,1,1,0,1,0,2,0,2,12.373703486914124,236500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
724,731,80,73.0,9590,7,5,442.0,Gd,786,0,82,868,1146,0,1146,3,1,6,1,2003.0,438,160,0,5,2014,4,22,3.0,0,0,1,1,0,1,0,2,0,1,12.141534124392605,187500,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
725,732,60,75.0,11404,7,5,202.0,Gd,252,0,901,1153,1153,0,2031,3,1,8,1,1998.0,541,192,0,7,3184,9,84,2.5,0,1,1,1,0,1,0,2,0,1,12.31268238058843,222500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
726,733,20,80.0,10000,5,6,0.0,TA,594,0,270,864,1144,0,1144,3,1,6,1,1961.0,264,165,400,3,2008,26,0,2.0,0,0,0,1,0,0,0,1,0,1,11.786001385032645,131400,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
727,734,20,70.04995836802665,8978,5,5,0.0,TA,0,0,948,948,948,0,948,3,1,6,0,1968.0,300,147,0,5,1896,39,0,1.0,0,0,0,1,0,1,0,2,0,1,11.589886506106355,108000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
728,735,75,60.0,10800,7,7,0.0,TA,390,0,490,880,880,0,1768,2,1,6,2,1914.0,320,0,0,10,2648,36,341,1.5,0,1,1,0,0,0,0,0,0,1,12.0015054797889,163000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
729,736,90,60.0,8544,3,4,0.0,TA,0,0,0,0,1040,0,1040,2,2,6,0,1949.0,400,0,0,7,1040,56,0,2.0,0,0,0,0,0,0,0,1,0,1,11.445716715276781,93500,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
730,737,60,72.0,10463,8,5,0.0,Gd,0,0,893,893,901,0,1801,3,1,8,1,2005.0,800,0,0,6,2694,1,116,2.5,3,1,1,0,0,1,0,2,0,1,12.387977448827787,239900,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
731,738,90,60.0,10800,5,5,0.0,TA,1200,0,0,1200,1200,0,1200,3,1,5,0,,0,120,0,3,2400,21,0,6.0,0,0,0,1,0,0,0,1,0,1,12.095141084822894,179000,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0
732,739,60,65.0,9313,7,5,0.0,Gd,0,0,864,864,864,0,1728,3,1,7,0,2004.0,572,187,0,4,2592,5,56,2.5,0,1,1,1,0,1,0,2,0,1,12.154779351142626,190000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
733,740,70,60.0,9600,5,7,0.0,TA,0,0,264,264,768,0,1432,2,1,7,0,1910.0,360,270,0,5,1696,5,112,2.0,0,1,1,1,0,0,0,0,0,1,11.790557201568507,132000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
734,741,20,65.0,6768,6,8,0.0,TA,832,0,80,912,912,0,912,3,1,5,0,1962.0,288,168,0,5,1824,12,0,2.5,0,0,0,1,0,1,0,1,0,1,11.8635823365834,142000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
735,742,20,65.0,8450,7,5,108.0,TA,0,0,1349,1349,1349,0,1349,3,1,6,0,2000.0,539,120,0,12,2698,6,55,2.0,0,0,1,1,0,0,0,2,0,1,12.095141084822894,179000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
736,743,80,70.0,12886,5,6,0.0,TA,444,0,76,520,1464,0,1464,3,1,6,1,1997.0,480,302,0,10,1984,10,100,2.5,0,0,1,1,0,1,0,1,0,1,12.072541252905653,175000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
737,744,120,41.0,5395,8,5,0.0,Gd,733,0,604,1337,1337,0,1337,2,1,5,1,1993.0,462,96,0,10,2674,15,238,3.0,0,0,1,1,0,1,0,2,0,2,12.100712129872349,180000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
738,745,60,70.04995836802665,8963,8,9,289.0,Ex,575,80,487,1142,1175,0,2715,4,1,11,2,1994.0,831,0,0,7,3857,12,204,4.0,0,1,1,0,0,1,0,1,0,1,12.610870864650636,299800,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
739,746,60,70.04995836802665,8795,7,5,0.0,Gd,300,0,652,952,980,0,2256,4,1,8,1,2000.0,554,224,0,4,3208,9,54,2.5,0,1,1,1,0,1,0,2,0,1,12.371587084007745,236000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
740,747,70,65.0,11700,7,7,0.0,Gd,0,0,1240,1240,1320,0,2640,4,1,8,1,1950.0,864,181,0,5,3880,6,386,1.5,3,1,1,1,0,1,0,0,0,1,12.491172637278908,265979,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
741,748,20,59.0,10593,7,5,338.0,Gd,919,0,801,1720,1720,0,1720,3,1,7,1,1996.0,527,240,0,3,3440,14,210,3.0,0,0,1,1,0,1,0,2,0,2,12.469974189316552,260400,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
742,749,50,50.0,8405,4,3,0.0,TA,0,0,0,0,1088,0,1529,4,1,9,0,1945.0,240,92,0,4,1529,59,185,2.0,0,1,1,1,0,0,0,0,0,1,11.492722757652713,98000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
743,750,50,55.0,8800,4,7,0.0,TA,0,0,576,576,792,0,1140,3,1,7,0,,0,0,0,6,1716,6,160,1.0,0,1,1,0,0,0,0,0,0,1,11.477298287327075,96500,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
744,751,60,70.04995836802665,7750,7,5,0.0,Gd,0,0,660,660,660,0,1320,3,1,6,0,2003.0,400,0,0,8,1980,4,48,2.5,0,1,1,0,0,0,0,2,0,1,11.99535161421452,162000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
745,752,20,79.0,9236,6,5,0.0,TA,1200,0,279,1479,1494,0,1494,3,1,6,0,1997.0,576,168,0,7,2973,9,27,3.0,0,0,1,1,0,1,0,2,0,1,12.287652632522596,217000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
746,753,60,80.0,10240,8,5,178.0,Gd,0,0,1030,1030,1038,0,2098,3,1,8,1,2005.0,878,192,0,3,3128,1,52,2.5,3,1,1,1,0,0,0,2,0,2,12.526342907575106,275500,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
747,754,20,61.0,7930,6,8,0.0,TA,439,472,115,1026,1026,0,1026,3,1,5,0,1969.0,440,171,0,7,2052,4,48,2.0,0,0,1,1,0,0,0,1,0,1,11.957611286231675,156000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
748,755,160,34.0,3230,6,5,894.0,TA,381,0,348,729,742,0,1471,3,1,6,0,1999.0,440,0,0,3,2200,10,24,2.5,0,1,1,0,0,0,0,2,0,1,12.058152515453553,172500,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
749,756,60,68.0,10769,8,5,0.0,Gd,20,0,846,866,866,0,1768,3,1,7,0,2007.0,578,144,0,4,2634,2,105,2.5,0,1,1,1,0,1,0,2,0,1,12.264341553654152,212000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
750,757,60,70.04995836802665,11616,6,5,328.0,TA,438,0,234,672,672,0,1386,3,1,6,1,1978.0,440,335,0,4,2058,32,0,2.5,0,1,0,1,0,1,0,1,0,1,11.976030352524807,158900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
751,758,160,24.0,2280,7,5,360.0,TA,549,0,195,744,757,0,1501,3,1,6,0,1999.0,440,0,0,8,2245,9,0,2.5,0,1,0,0,0,0,0,2,0,1,12.097373228606832,179400,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
752,759,60,65.0,12257,8,5,513.0,Gd,56,64,1198,1318,1328,0,2531,4,1,9,1,1995.0,752,222,0,11,3849,12,98,2.5,3,1,1,1,0,1,0,2,0,2,12.577636201962655,290000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
753,760,20,70.0,9100,6,6,0.0,TA,612,0,252,864,864,0,864,2,1,5,0,2008.0,300,0,450,10,1728,50,0,1.0,0,0,0,0,0,0,0,1,0,1,11.755871643580615,127500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
754,761,30,60.0,6911,5,5,0.0,TA,405,0,740,1145,1301,0,1301,2,1,5,0,1965.0,440,0,0,10,2446,59,0,1.0,0,0,0,0,0,0,0,2,0,1,11.512925464970227,100000,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
755,762,60,72.0,8640,7,5,0.0,TA,24,0,732,756,764,0,1547,3,1,7,0,2009.0,614,169,0,6,2303,1,45,2.5,0,1,1,1,0,0,0,2,0,1,12.279323107269766,215200,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
756,763,60,82.0,9430,8,5,673.0,Gd,1163,0,89,1252,1268,0,2365,3,1,8,1,1999.0,856,0,0,7,3617,10,308,3.5,3,1,1,0,0,0,0,2,0,2,12.727838209334497,337000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
757,764,120,30.0,9549,8,5,0.0,Gd,437,1057,0,1494,1494,0,1494,2,1,6,1,1995.0,481,0,0,4,2988,10,246,2.5,0,0,1,0,0,1,0,2,0,1,12.506177237980511,270000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
758,765,20,75.0,14587,9,5,284.0,Gd,0,0,1498,1498,1506,0,1506,2,1,6,1,2008.0,592,0,0,8,3004,0,174,2.0,0,0,1,0,0,1,0,2,1,1,12.484204257170106,264132,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
759,766,60,80.0,10421,7,5,42.0,TA,394,0,586,980,980,0,1714,3,1,7,1,1988.0,496,228,500,3,2694,22,222,2.5,0,1,1,1,0,0,0,1,0,1,12.188417710291452,196500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
760,767,50,75.0,12508,6,7,0.0,TA,660,0,323,983,983,0,1750,4,1,7,0,1989.0,423,245,1300,7,2733,23,156,3.0,0,1,1,1,0,1,0,1,0,1,11.982929094215965,160000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
761,768,20,70.0,9100,7,5,0.0,Gd,24,0,1836,1860,1836,0,1836,3,1,8,1,2004.0,484,120,0,10,3696,1,33,2.0,0,0,1,1,0,0,0,2,0,1,12.286901198192789,216837,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
762,769,60,47.0,53504,8,5,603.0,Ex,1416,0,234,1650,1690,0,3279,4,1,12,1,2003.0,841,503,0,6,4929,7,246,4.5,3,1,1,1,0,1,1,2,0,2,13.195613839143922,538000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1
763,770,85,70.04995836802665,7252,5,5,0.0,TA,685,0,173,858,858,0,858,2,1,5,0,1983.0,576,120,0,4,1716,27,0,2.0,0,0,0,1,0,1,0,1,0,1,11.812289042195847,134900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
764,771,20,67.0,8877,4,5,0.0,TA,836,0,0,836,1220,0,1220,2,1,6,0,1951.0,396,0,0,4,2056,55,0,1.0,0,0,0,0,0,0,0,1,0,1,11.532728092266407,102000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
765,772,80,94.0,7819,6,5,0.0,TA,422,127,480,1029,1117,0,1117,3,1,6,1,1976.0,672,144,0,3,2146,34,0,2.0,0,0,0,1,0,0,0,1,0,1,11.580584113444045,107000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
766,773,20,70.0,10150,5,5,1.0,TA,456,0,456,912,912,0,912,2,1,5,0,1958.0,275,0,0,7,1824,49,0,1.0,0,0,0,0,0,0,0,1,0,1,11.648330101976432,114500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
767,774,20,110.0,14226,8,5,375.0,Gd,0,0,1935,1935,1973,0,1973,3,1,9,1,2006.0,895,315,0,7,3908,1,45,2.0,3,0,1,1,0,0,0,2,0,2,12.886641043883259,395000,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
768,775,120,32.0,4500,6,5,320.0,TA,866,0,338,1204,1204,0,1204,2,1,5,0,1998.0,412,0,0,6,2408,11,247,3.0,0,0,1,0,0,0,0,2,0,1,11.99535161421452,162000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
769,776,20,86.0,11210,7,5,240.0,Gd,20,0,1594,1614,1614,0,1614,3,1,7,0,2005.0,865,144,0,7,3228,0,59,2.0,3,0,1,1,0,1,0,2,0,1,12.308177868467329,221500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
770,777,20,100.0,13350,5,5,0.0,TA,762,0,102,864,894,0,894,3,1,5,1,1974.0,440,241,0,6,1758,32,0,2.0,0,0,0,1,0,1,0,1,0,1,11.86709727869084,142500,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
771,778,90,60.0,8400,5,5,320.0,TA,0,0,0,0,2020,0,2020,4,2,10,2,1977.0,630,0,0,10,2020,30,0,2.0,0,0,0,0,0,0,0,0,0,1,11.877568578558137,144000,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
772,779,90,78.0,10530,6,5,90.0,TA,975,0,0,975,1004,0,1004,2,1,4,0,1977.0,504,0,0,5,1979,29,0,2.0,0,0,0,0,0,0,0,1,0,1,11.813030057420569,135000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
773,780,20,63.0,7875,7,5,38.0,TA,0,0,1237,1237,1253,0,1253,3,1,6,1,1995.0,402,220,0,6,2490,11,21,2.0,0,0,1,1,0,0,0,2,0,1,12.078239274020287,176000,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
774,781,60,65.0,7153,6,5,0.0,Gd,387,0,374,761,810,0,1603,3,1,7,0,1992.0,484,0,0,7,2364,14,124,2.5,0,1,1,0,0,0,0,2,0,1,12.077670930725649,175900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
775,782,20,67.0,16285,7,5,0.0,Gd,0,0,1413,1413,1430,0,1430,3,1,6,0,2001.0,605,0,0,6,2843,7,33,2.0,0,0,1,0,0,1,0,2,0,1,12.13939851226218,187100,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
776,783,85,70.04995836802665,9101,5,6,104.0,TA,1097,0,0,1097,1110,0,1110,1,1,4,1,1978.0,602,303,0,7,2207,31,30,2.0,0,0,1,1,0,1,0,2,0,1,12.016726473799254,165500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
777,784,75,35.0,6300,6,6,0.0,TA,0,0,742,742,742,0,1484,3,1,9,1,,0,0,0,6,2226,7,425,2.0,0,1,1,0,0,0,0,1,0,1,11.759785542901756,128000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
778,785,20,70.04995836802665,9790,6,5,0.0,TA,251,630,491,1372,1342,0,1342,3,1,7,1,1967.0,457,0,0,9,2714,42,197,2.0,0,0,1,0,0,0,0,1,0,1,11.992260421644847,161500,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
779,786,50,60.0,10800,5,6,0.0,TA,686,0,0,686,966,0,1652,4,1,7,0,1961.0,416,0,1200,6,2338,60,196,3.0,0,1,1,0,0,0,0,2,0,1,11.842229212112827,139000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
780,787,60,76.0,10142,7,5,0.0,Gd,656,0,300,956,956,0,2084,4,1,8,0,2004.0,618,0,0,1,3040,6,45,3.5,0,1,1,0,0,1,0,2,0,1,12.358793732547838,233000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
781,788,20,50.0,6000,4,7,0.0,TA,0,0,901,901,901,0,901,2,1,4,0,1954.0,281,0,0,8,1802,8,0,1.0,0,0,0,0,0,0,0,1,0,1,11.588960151246223,107900,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
782,789,60,70.04995836802665,12205,6,8,157.0,TA,568,0,264,832,976,0,2087,5,1,9,0,1966.0,444,133,0,7,2919,0,168,2.5,0,1,1,1,0,1,0,1,0,1,12.141534124392605,187500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
783,790,120,43.0,3182,7,5,11.0,Gd,16,0,1129,1145,1145,0,1145,2,1,5,1,2005.0,397,100,0,9,2290,3,16,2.0,0,0,1,1,0,0,0,2,0,1,11.984178313616395,160200,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
784,791,80,70.04995836802665,11333,6,5,0.0,TA,539,0,490,1029,1062,0,1062,3,1,5,2,1976.0,539,120,0,5,2091,31,0,2.0,0,0,0,1,0,1,0,2,0,1,11.896826395162554,146800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
785,792,60,92.0,9920,7,5,0.0,Gd,862,0,255,1117,1127,0,2013,3,1,8,1,1997.0,455,180,0,6,3130,10,130,3.5,0,1,1,1,0,1,0,2,0,2,12.50539915757667,269790,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
786,793,20,76.0,9158,8,5,140.0,Gd,0,0,1496,1496,1496,0,1496,3,1,7,0,2007.0,474,168,0,6,2992,0,130,2.0,0,0,1,1,0,0,0,2,1,1,12.323855681186556,225000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
787,794,60,70.04995836802665,10832,7,5,0.0,Gd,0,0,712,712,1086,0,1895,3,1,7,1,1994.0,409,143,500,10,2607,12,46,2.5,0,1,1,1,0,1,0,2,0,1,12.178187442040636,194500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
788,795,60,70.0,8400,6,6,130.0,TA,0,0,650,650,888,0,1564,3,1,7,1,1980.0,476,0,0,4,2214,29,254,2.5,0,1,1,0,0,0,0,1,0,1,12.049418835484795,171000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
789,796,20,71.0,8197,6,5,148.0,TA,0,0,660,660,1285,0,1285,3,1,7,1,1977.0,528,138,0,4,1945,30,0,1.5,0,0,0,1,0,0,0,1,0,1,11.874090314181814,143500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
790,797,20,57.0,7677,5,5,0.0,TA,570,0,203,773,773,0,773,2,1,4,0,1953.0,240,0,0,4,1546,55,0,1.0,0,0,0,0,0,0,0,1,0,1,11.608235644774554,110000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
