,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
852,853,75,53.0,7128,7,5,0.0,TA,364,0,554,918,918,0,1646,4,1,7,2,1941.0,240,0,0,8,164000,12.007621706806335,2564,57,126,2.0,0,1,1,0,0,0,0,1,0,1
853,854,80,70.04995836802665,12095,6,6,115.0,TA,564,0,563,1127,1445,0,1445,3,1,7,1,1964.0,645,180,0,8,158000,11.970350312009105,2572,45,0,1.5,0,0,0,1,0,1,0,1,0,1
854,855,20,102.0,17920,5,4,0.0,TA,306,1085,372,1763,1779,0,1779,3,1,6,1,1955.0,454,0,0,7,170000,12.043553716032399,3542,32,730,2.5,0,0,1,0,0,0,0,1,0,1
855,856,20,70.04995836802665,6897,5,8,0.0,TA,659,0,381,1040,1040,0,1040,3,1,6,0,1962.0,260,0,0,4,127000,11.751942365440728,2080,0,104,2.5,0,0,1,0,0,1,0,1,0,1
856,857,80,70.04995836802665,10970,6,6,0.0,TA,505,435,0,940,1026,0,1026,3,1,5,0,1981.0,576,0,0,10,147000,11.898187865760873,1966,30,34,2.0,0,0,1,0,0,1,1,1,0,1
857,858,60,65.0,8125,6,5,0.0,TA,0,0,702,702,702,0,1481,3,1,6,1,1994.0,343,0,0,3,174000,12.066810578196666,2183,14,36,2.5,0,1,1,0,0,0,0,2,0,1
858,859,20,80.0,10400,7,5,189.0,TA,0,0,1090,1090,1370,0,1370,3,1,6,1,1976.0,479,0,0,6,152000,11.931635799828413,2460,33,0,2.0,0,0,0,0,0,0,0,1,0,1
859,860,60,70.04995836802665,11029,6,7,220.0,TA,619,0,435,1054,1512,0,2654,4,1,9,1,1968.0,619,0,0,8,250000,12.429216196844383,3708,22,287,3.5,0,1,1,0,0,1,0,1,0,1
860,861,50,55.0,7642,7,8,0.0,Gd,0,0,912,912,912,0,1426,3,1,7,1,1925.0,216,0,0,6,189950,12.154516158615772,2338,9,240,1.5,0,1,1,0,0,0,0,0,0,1
861,862,190,75.0,11625,5,4,0.0,TA,841,0,198,1039,1039,0,1039,3,1,6,0,1965.0,504,0,0,4,131500,11.786762130599957,2078,45,0,2.5,0,0,0,0,0,0,0,2,0,1
862,863,20,81.0,9672,6,5,0.0,TA,338,0,702,1040,1097,0,1097,3,1,6,0,1986.0,480,0,0,5,152000,11.931635799828413,2137,25,0,2.0,0,0,0,0,0,0,0,2,0,1
863,864,20,70.0,7931,5,5,0.0,TA,1148,0,0,1148,1148,0,1148,3,1,6,0,1959.0,672,0,0,7,132500,11.794337924408413,2296,50,0,2.0,0,0,0,0,0,0,0,1,0,1
864,865,20,72.0,8640,7,5,0.0,Gd,0,0,1372,1372,1372,0,1372,3,1,6,0,2008.0,529,0,0,5,250580,12.431533509799543,2744,0,140,2.0,0,0,1,0,0,0,0,2,0,1
865,866,20,70.04995836802665,8750,5,6,76.0,TA,828,0,174,1002,1002,0,1002,3,1,5,0,1973.0,902,0,0,8,148500,11.908340237224891,2004,39,0,2.0,0,0,0,0,0,1,0,1,0,1
866,867,20,67.0,10656,8,5,274.0,Gd,0,0,1638,1638,1646,0,1646,3,1,6,1,2007.0,870,192,0,11,248900,12.424806488355683,3284,0,80,2.0,3,0,1,1,0,1,0,2,1,1
867,868,20,85.0,6970,4,5,0.0,TA,932,0,108,1040,1120,0,1120,3,1,5,0,1961.0,544,168,400,5,129000,11.76756768334381,2160,46,0,2.5,0,0,0,1,0,0,0,1,0,1
868,869,60,70.04995836802665,14762,5,6,0.0,TA,0,0,0,0,1547,53,2320,2,1,7,1,1979.0,672,120,0,5,169000,12.037653993905211,2320,56,144,2.0,0,1,1,1,0,1,0,0,0,1
869,870,60,80.0,9938,7,5,246.0,Gd,750,0,300,1050,1062,0,1949,3,1,8,1,1993.0,574,156,0,6,236000,12.371587084007746,2999,16,90,3.5,0,1,1,1,0,0,0,2,0,1
870,871,20,60.0,6600,5,5,0.0,TA,0,0,894,894,894,0,894,2,1,5,0,1962.0,308,0,0,8,109500,11.603679828238693,1788,47,0,1.0,0,0,0,0,0,0,0,1,0,1
871,872,60,70.0,8750,6,5,116.0,TA,505,0,299,804,804,0,1682,3,1,7,0,1998.0,523,0,0,6,200500,12.20856952572876,2486,12,77,2.5,0,1,1,0,0,0,0,2,0,1
872,873,20,74.0,8892,5,7,0.0,Gd,0,0,105,105,910,0,910,3,1,5,0,1953.0,414,196,0,10,116000,11.661345470088502,1015,12,150,1.0,0,0,1,1,0,0,0,0,0,1
873,874,40,60.0,12144,5,7,0.0,Gd,375,0,457,832,1036,232,1268,3,1,6,1,1949.0,288,0,0,9,133000,11.79810440720389,2100,59,28,1.0,0,0,1,0,0,0,0,1,0,1
874,875,50,52.0,5720,5,6,0.0,TA,0,0,676,676,676,0,1131,3,1,5,0,1941.0,200,26,0,8,66500,11.104957226643945,1807,59,0,1.5,0,1,0,1,0,0,0,1,0,1
875,876,60,75.0,9000,8,5,0.0,Gd,64,0,1120,1184,1184,0,2610,4,1,11,1,2007.0,550,208,0,8,303477,12.623061104072981,3794,0,364,2.5,0,1,1,1,0,0,0,2,0,1
876,877,20,94.0,25286,4,5,0.0,TA,633,0,431,1064,1040,0,1040,3,1,5,0,1963.0,648,0,0,1,132250,11.792449349720545,2104,44,0,2.0,0,0,0,0,0,0,1,2,0,1
877,878,60,74.0,8834,9,5,216.0,Gd,1170,0,292,1462,1462,0,2224,4,1,10,1,2004.0,738,184,0,6,350000,12.765688433465597,3686,4,0,3.5,3,1,0,1,0,0,0,2,1,2
878,879,85,88.0,11782,5,7,0.0,TA,899,0,210,1109,1155,0,1155,3,1,6,0,1987.0,576,192,400,6,148000,11.904967552746252,2264,15,0,2.0,0,0,0,1,0,1,0,1,0,1
879,880,20,70.04995836802665,7000,5,8,90.0,Gd,646,0,218,864,864,0,864,3,1,6,0,1978.0,336,0,0,7,136500,11.824079893607152,1728,4,0,2.0,0,0,0,0,0,1,0,1,0,1
880,881,20,60.0,7024,5,5,0.0,TA,980,0,110,1090,1090,0,1090,2,1,5,0,2005.0,450,0,0,6,157000,11.964001084330445,2180,1,49,2.5,0,0,1,0,0,0,0,2,0,1
881,882,50,44.0,13758,7,5,117.0,Gd,902,0,254,1156,1187,0,1717,3,1,7,1,1990.0,400,168,0,4,187500,12.141534124392603,2873,16,36,2.5,0,1,1,1,0,1,0,1,0,1
882,883,60,70.04995836802665,9636,6,5,0.0,TA,0,0,808,808,808,0,1593,3,1,7,1,1993.0,389,342,0,12,178000,12.089538829274222,2401,16,40,2.5,0,1,1,1,0,1,0,2,0,1
883,884,75,60.0,6204,4,5,0.0,Gd,0,0,795,795,954,481,2230,5,1,10,0,1997.0,440,0,0,3,118500,11.682668239557323,3025,56,188,2.0,0,1,1,0,0,0,0,2,0,1
884,885,20,65.0,7150,5,5,60.0,TA,432,0,460,892,892,0,892,3,1,5,0,1967.0,288,0,0,7,100000,11.512925464970229,1784,42,0,1.0,0,0,0,0,0,0,0,1,0,1
885,886,120,50.0,5119,9,5,60.0,Gd,1238,0,460,1698,1709,0,1709,2,1,5,1,1999.0,506,97,0,1,328900,12.703509032177148,3407,8,65,3.0,0,0,1,1,0,1,0,2,0,1
886,887,90,70.0,8393,5,5,122.0,TA,528,0,1098,1626,1712,0,1712,4,2,8,0,2005.0,588,272,0,6,145000,11.884489021402711,3338,1,54,2.0,0,0,1,1,0,0,0,1,0,1
887,888,50,59.0,16466,5,7,0.0,TA,0,0,816,816,872,0,1393,3,1,8,0,1955.0,300,121,0,4,135500,11.816726919301892,2209,53,265,1.5,0,1,1,1,0,1,0,2,0,1
888,889,20,95.0,15865,8,6,0.0,Gd,351,823,1043,2217,2217,0,2217,4,1,8,1,1970.0,621,81,0,10,268000,12.498742259492994,4434,37,431,3.0,0,0,1,1,0,1,1,2,0,1
889,890,20,128.0,12160,6,4,90.0,TA,1024,0,481,1505,1505,0,1505,2,1,6,1,1953.0,505,0,0,2,149500,11.915051671812877,3010,56,162,2.0,0,0,1,0,0,0,0,1,0,1
890,891,50,60.0,8064,5,7,0.0,TA,0,0,672,672,672,0,924,3,1,6,1,2003.0,576,0,2000,7,122900,11.719126295554126,1596,1,0,1.0,0,1,0,0,0,0,0,1,0,1
891,892,60,70.0,11184,6,5,92.0,TA,226,500,192,918,918,0,1683,3,1,7,1,1978.0,440,243,0,7,172500,12.058152515453552,2601,31,0,2.5,0,1,0,1,0,0,0,1,0,1
892,893,20,70.0,8414,6,8,0.0,TA,663,0,396,1059,1068,0,1068,3,1,6,0,1963.0,264,192,0,2,154500,11.947949375319936,2127,3,0,1.5,0,0,0,1,0,0,0,1,0,1
893,894,20,70.04995836802665,13284,5,5,0.0,TA,1064,0,319,1383,1383,0,1383,3,1,6,1,1954.0,354,511,0,6,165000,12.013700752882718,2766,54,116,2.0,0,0,1,1,0,0,0,2,0,1
894,895,90,64.0,7018,5,5,0.0,TA,0,0,0,0,1535,0,1535,4,2,8,0,1979.0,400,0,0,6,118858,11.685684782260491,1535,30,0,2.0,0,0,0,0,0,0,0,0,0,1
895,896,60,71.0,7056,6,5,415.0,TA,400,0,380,780,983,0,1796,4,1,8,1,1963.0,483,0,0,10,140000,11.84939770159144,2576,45,50,2.5,0,1,1,0,0,0,0,1,0,1
896,897,30,50.0,8765,4,6,0.0,TA,285,0,666,951,951,0,951,2,1,6,0,1936.0,327,0,0,4,106500,11.575900264131617,1902,56,28,1.0,0,0,1,0,0,0,0,0,0,0
897,898,90,64.0,7018,5,5,0.0,TA,0,0,0,0,1120,0,2240,6,2,12,0,1979.0,528,154,0,6,142953,11.870271183889114,2240,30,0,2.0,0,1,0,1,0,0,0,0,0,1
898,899,20,100.0,12919,9,5,760.0,Ex,2188,0,142,2330,2364,0,2364,2,1,11,2,2009.0,820,0,0,3,611657,13.323926946863102,4694,0,67,3.5,3,0,1,0,0,1,0,2,1,2
899,900,20,65.0,6993,5,7,0.0,TA,465,0,447,912,1236,0,1236,3,1,6,1,1961.0,288,0,0,6,135000,11.813030057420567,2148,12,0,1.0,0,0,0,0,0,0,0,1,0,1
900,901,20,70.04995836802665,7340,4,6,0.0,TA,322,0,536,858,858,0,858,2,1,4,0,1979.0,684,0,0,6,110000,11.608235644774552,1716,36,0,1.0,0,0,0,0,0,1,0,1,0,1
901,902,20,64.0,8712,5,7,0.0,TA,860,0,132,992,1306,0,1306,2,1,5,0,1968.0,756,0,0,5,153000,11.938193200374572,2298,9,0,2.0,0,0,0,0,0,1,0,1,0,1
902,903,60,63.0,7875,7,5,0.0,Gd,0,0,783,783,807,0,1509,3,1,8,1,2003.0,393,0,0,7,180000,12.100712129872347,2292,3,75,2.5,0,1,1,0,0,0,0,2,0,1
903,904,20,50.0,14859,7,5,27.0,Gd,0,0,1670,1670,1670,0,1670,3,1,7,1,2006.0,690,144,0,8,240000,12.388394202324129,3340,0,60,2.0,3,0,1,1,0,1,0,2,0,1
904,905,20,70.04995836802665,6173,5,6,75.0,TA,599,0,277,876,902,0,902,3,1,6,0,1967.0,288,0,0,8,125500,11.740061037553975,1778,40,0,1.0,0,0,0,0,0,1,0,1,0,1
905,906,20,80.0,9920,5,5,110.0,TA,354,290,412,1056,1063,0,1063,3,1,6,0,1954.0,280,0,0,2,128000,11.759785542901755,2119,56,164,2.0,0,0,1,0,0,0,0,1,1,1
906,907,20,116.0,13501,8,5,208.0,Gd,63,0,1560,1623,1636,0,1636,3,1,8,1,2006.0,865,0,0,6,255000,12.449018824140563,3259,1,60,3.0,3,0,1,0,0,1,0,2,1,1
907,908,50,86.0,11500,7,7,0.0,Gd,223,0,794,1017,1020,0,2057,3,1,6,1,1936.0,180,0,0,6,250000,12.429216196844383,3074,19,322,1.5,0,1,1,0,0,1,0,1,0,1
908,909,20,70.04995836802665,8885,5,5,0.0,TA,301,324,239,864,902,0,902,2,1,5,0,1983.0,484,164,0,6,131000,11.782952602183288,1766,23,0,2.0,0,0,0,1,0,1,1,1,0,1
909,910,60,149.0,12589,6,5,0.0,Gd,0,0,742,742,742,0,1484,3,1,8,1,2005.0,390,36,0,6,174000,12.066810578196666,2226,4,24,2.5,0,1,1,1,0,1,0,2,0,1
910,911,90,80.0,11600,5,5,361.0,TA,443,0,662,1105,1105,0,2274,5,2,12,0,1960.0,480,0,0,1,154300,11.946654038351252,3379,50,0,2.0,0,1,0,0,0,0,0,1,0,1
911,912,20,70.04995836802665,9286,5,7,0.0,TA,196,0,1072,1268,1268,0,1268,3,1,5,0,1978.0,252,173,0,10,143500,11.874090314181814,2536,20,0,1.5,0,0,0,1,0,1,1,1,0,1
912,913,30,51.0,6120,5,7,0.0,TA,489,0,279,768,1015,0,1015,3,1,6,0,1925.0,450,0,620,7,88000,11.385092093460344,1783,56,232,1.0,0,0,1,0,0,0,0,0,0,1
913,914,90,82.0,6270,5,6,0.0,TA,284,0,717,1001,1001,0,2002,4,2,8,0,1949.0,871,0,0,8,145000,11.884489021402711,3003,57,0,2.0,3,1,0,0,0,0,0,1,0,1
914,915,160,30.0,3000,6,5,76.0,Gd,294,0,318,612,612,0,1224,2,1,4,0,2009.0,528,0,0,6,173733,12.065274916913605,1836,0,234,2.5,0,1,1,0,0,0,0,2,1,1
915,916,160,21.0,2001,4,5,80.0,TA,0,0,546,546,546,0,1092,3,1,6,0,1970.0,286,0,0,1,75000,11.225243392518447,1638,37,0,1.5,0,1,0,0,0,0,0,1,0,0
916,917,20,50.0,9000,2,3,0.0,TA,50,0,430,480,480,0,480,1,1,4,0,1958.0,308,0,0,10,35311,10.47194980911048,960,56,0,1.0,0,0,0,0,0,0,0,1,0,0
917,918,20,70.04995836802665,17140,4,6,0.0,TA,1059,0,75,1134,1229,0,1229,3,1,6,0,1956.0,284,0,0,4,135000,11.813030057420567,2363,53,0,1.0,0,0,0,0,0,0,0,1,0,1
918,919,60,103.0,13125,7,5,0.0,Gd,48,634,422,1104,912,0,2127,4,1,8,1,1991.0,833,72,0,11,238000,12.380025952653611,3231,16,416,3.5,3,1,1,1,0,1,0,2,0,1
919,920,20,87.0,11029,6,8,0.0,Ex,528,411,245,1184,1414,0,1414,3,1,6,1,1990.0,601,0,0,5,176500,12.081076155355488,2598,6,241,2.0,0,0,1,0,0,1,0,1,0,1
920,921,60,70.0,8462,6,5,105.0,Gd,814,0,114,928,936,0,1721,3,1,7,0,1994.0,471,300,0,7,201000,12.211060187041213,2649,13,87,3.0,0,1,1,1,0,1,0,2,0,1
921,922,90,67.0,8777,5,7,0.0,TA,1084,0,188,1272,1272,0,2200,4,2,9,0,,0,0,0,9,145900,11.890676734510876,3472,5,70,5.0,0,1,1,0,0,0,0,1,0,1
922,923,20,65.0,10237,6,5,0.0,Gd,28,0,1288,1316,1316,0,1316,3,1,6,1,2005.0,397,100,0,10,169990,12.043494890772815,2632,0,23,2.0,0,0,1,1,0,0,0,2,0,1
923,924,120,50.0,8012,6,5,0.0,Gd,165,841,598,1604,1617,0,1617,2,1,5,1,1993.0,533,0,0,7,193000,12.170445467887022,3221,14,69,3.0,0,0,1,0,0,0,0,2,0,1
924,925,20,79.0,10240,6,6,157.0,TA,625,1061,0,1686,1686,0,1686,3,1,7,1,1980.0,612,384,0,5,207500,12.24288661865289,3372,26,131,3.0,0,0,1,1,0,0,0,1,0,1
925,926,20,70.04995836802665,15611,5,6,0.0,TA,767,93,266,1126,1126,0,1126,3,1,6,0,1977.0,540,180,0,3,175000,12.072541252905651,2252,31,0,2.5,0,0,0,1,0,1,0,2,0,1
926,927,60,93.0,11999,8,5,340.0,Gd,0,0,1181,1181,1234,0,2374,4,1,10,1,2003.0,656,104,0,5,285000,12.560244459250788,3555,3,100,2.5,3,1,1,1,0,0,0,2,0,2
927,928,60,70.04995836802665,9900,7,5,342.0,TA,552,0,280,832,1098,0,1978,4,1,9,1,1968.0,486,0,0,4,176000,12.078239274020289,2810,40,43,2.5,0,1,1,0,0,0,0,1,0,1
928,929,20,70.04995836802665,11838,8,5,0.0,Gd,0,0,1753,1753,1788,0,1788,3,1,7,1,2001.0,522,202,0,6,236500,12.373703486914124,3541,8,151,2.0,0,0,1,1,0,0,0,2,0,1
929,930,60,70.04995836802665,13006,7,5,285.0,TA,0,0,964,964,993,0,2236,4,1,8,1,1997.0,642,0,0,11,222000,12.310432660854417,3200,9,0,2.5,0,1,0,0,0,1,0,2,0,1
930,931,20,73.0,8925,8,5,0.0,Gd,16,0,1450,1466,1466,0,1466,3,1,7,0,2007.0,610,100,0,7,201000,12.211060187041213,2932,2,18,2.0,3,0,1,1,0,1,0,2,0,1
931,932,20,70.0,9100,5,6,0.0,TA,338,466,121,925,925,0,925,2,1,5,0,1965.0,429,0,0,7,117500,11.67419361256635,1850,44,0,1.5,0,0,0,0,0,0,0,1,0,1
932,933,20,84.0,11670,9,5,302.0,Ex,0,0,1905,1905,1905,0,1905,3,1,8,1,2006.0,788,0,0,3,320000,12.676076274775909,3810,1,191,2.0,3,0,1,0,0,1,0,2,1,1
933,934,20,63.0,8487,7,5,210.0,Gd,20,0,1480,1500,1500,0,1500,3,1,6,0,2004.0,570,192,0,8,190000,12.154779351142624,3000,5,36,2.0,0,0,1,1,0,0,0,2,0,1
935,936,30,52.0,5825,4,5,108.0,TA,0,0,600,600,747,0,747,1,1,5,0,1953.0,528,0,0,6,79900,11.288531131754366,1347,53,32,1.0,0,0,1,0,0,1,0,2,0,1
936,937,20,67.0,10083,7,5,103.68526170798899,Gd,833,0,343,1176,1200,0,1200,2,1,5,0,2003.0,555,0,0,8,184900,12.127570417375216,2376,6,41,3.0,0,0,1,0,0,0,0,2,0,1
937,938,60,75.0,9675,7,5,0.0,Gd,341,0,772,1113,1113,0,1971,3,1,8,1,2005.0,689,0,0,2,253000,12.441144767709657,3084,4,48,2.5,0,1,1,0,0,0,0,2,0,1
938,939,60,73.0,8760,7,5,0.0,Gd,464,0,927,1391,1391,0,1962,3,1,7,0,2006.0,868,0,0,8,239799,12.38755635142507,3353,0,90,2.5,3,1,1,0,0,0,0,2,0,1
939,940,70,70.04995836802665,24090,7,7,0.0,TA,0,0,1032,1032,1207,0,2403,4,1,10,2,1940.0,349,56,0,6,244400,12.406561506279576,3435,60,318,2.0,0,1,1,1,0,0,0,1,0,1
940,941,90,55.0,12640,6,5,0.0,TA,936,396,396,1728,1728,0,1728,4,2,8,0,1976.0,574,40,0,7,150900,11.924372644755941,3456,30,0,2.0,0,0,0,1,0,1,0,1,0,1
941,942,60,70.04995836802665,8755,7,5,298.0,Gd,772,0,220,992,1022,0,2060,3,1,8,1,1999.0,390,0,0,6,214000,12.273731294003989,3052,10,168,3.5,0,1,1,0,0,1,0,2,0,1
942,943,90,42.0,7711,4,3,0.0,TA,1440,0,0,1440,1440,0,1440,4,2,8,0,,0,321,0,8,150000,11.918390573078392,2880,30,0,4.0,0,0,0,1,0,1,0,2,0,1
943,944,90,100.0,25000,5,4,0.0,TA,0,0,1632,1632,1632,0,1632,4,2,8,0,1967.0,576,0,0,6,143000,11.870599909242044,3264,40,0,2.0,0,0,0,0,0,0,0,1,0,1
944,945,20,70.04995836802665,14375,6,6,541.0,TA,111,354,354,819,1344,0,1344,3,1,7,1,1958.0,525,0,0,1,137500,11.831379196088763,2163,51,351,1.5,0,0,1,0,0,1,0,1,0,1
945,946,50,98.0,8820,5,6,0.0,TA,1088,0,0,1088,1188,120,1869,2,1,7,0,1963.0,456,48,0,9,124900,11.73526869611367,2957,13,244,1.0,0,1,1,1,0,0,0,0,0,1
946,947,80,70.0,8163,5,6,128.0,TA,748,294,102,1144,1144,0,1144,3,1,6,1,1959.0,796,86,0,3,143000,11.870599909242044,2288,47,0,2.0,0,0,0,1,0,0,0,1,0,1
947,948,20,85.0,14536,8,5,236.0,Gd,1300,0,316,1616,1629,0,1629,3,1,9,1,2002.0,808,0,0,11,270000,12.506177237980511,3245,4,252,3.0,3,0,1,0,0,0,0,2,0,1
948,949,60,65.0,14006,7,5,144.0,Gd,0,0,936,936,936,0,1776,3,1,7,1,2002.0,474,144,0,2,192500,12.167851432709975,2712,4,96,2.5,0,1,1,1,0,1,0,2,0,1
949,950,20,78.0,9360,6,7,0.0,TA,982,0,179,1161,1381,0,1381,3,1,5,1,1972.0,676,0,0,3,197500,12.193493863323313,2542,4,0,2.5,0,0,0,0,0,0,0,1,0,1
950,951,20,60.0,7200,5,8,0.0,TA,398,149,317,864,864,0,864,3,1,5,0,1980.0,720,194,0,7,129000,11.76756768334381,1728,5,0,2.0,0,0,0,1,0,0,0,1,0,1
951,952,20,60.0,7800,5,5,0.0,TA,641,0,187,828,965,0,965,3,1,6,0,1979.0,300,421,0,7,119900,11.694413341015606,1793,41,0,2.0,0,0,0,1,0,0,0,1,0,1
952,953,85,60.0,7200,5,8,0.0,TA,660,0,108,768,768,0,768,2,1,5,0,1974.0,396,192,0,4,133900,11.804848531679264,1536,6,0,1.5,0,0,0,1,0,0,0,1,0,1
953,954,60,70.04995836802665,11075,5,4,232.0,TA,562,193,29,784,1168,0,1968,4,1,7,1,1969.0,530,305,400,9,172000,12.05524975579559,2752,39,189,3.0,0,1,1,1,0,1,1,1,0,1
954,955,90,35.0,9400,6,5,250.0,TA,945,0,0,945,980,0,980,4,0,4,0,,0,0,0,10,127500,11.755871643580617,1925,31,0,3.0,0,0,0,0,0,1,0,1,0,1
955,956,90,82.0,7136,6,6,423.0,TA,484,0,495,979,979,0,1958,4,2,8,0,1946.0,492,0,0,8,145000,11.884489021402711,2937,57,0,2.0,0,1,0,0,0,1,0,1,0,1
956,957,160,24.0,1300,6,6,0.0,TA,285,0,276,561,561,0,1229,2,1,5,1,1980.0,462,150,0,5,124000,11.728036844587175,1790,29,0,1.5,0,1,0,1,0,0,0,1,0,1
957,958,20,70.0,7420,5,5,0.0,TA,417,0,640,1057,1057,0,1057,3,1,6,0,1977.0,576,0,0,4,132000,11.790557201568507,2114,45,0,1.0,0,0,0,0,0,0,0,1,0,1
958,959,20,65.0,8450,7,5,0.0,Gd,699,0,638,1337,1337,0,1337,3,1,6,0,2003.0,531,0,0,10,185000,12.128111104060462,2674,4,39,3.0,0,0,1,0,0,0,0,2,0,1
959,960,160,24.0,2572,7,5,0.0,Gd,604,0,92,696,696,0,1416,3,1,6,0,1999.0,484,0,0,5,155000,11.951180395901384,2112,11,44,3.5,0,1,1,0,0,0,0,2,0,1
960,961,20,50.0,7207,5,7,0.0,TA,696,0,162,858,858,0,858,2,1,4,0,,0,117,0,2,116500,11.665646551987892,1716,2,0,2.0,0,0,0,1,0,1,0,1,0,1
961,962,60,70.04995836802665,12227,6,7,424.0,TA,896,0,434,1330,1542,0,2872,4,1,11,1,1977.0,619,550,0,7,272000,12.513557345278134,4202,13,282,3.5,0,1,1,1,0,1,0,1,0,1
962,963,160,24.0,2308,6,6,0.0,TA,556,0,248,804,804,0,1548,3,1,7,1,1976.0,440,48,0,7,155000,11.951180395901384,2352,31,0,3.5,0,1,0,1,0,0,0,1,0,1
963,964,20,122.0,11923,9,5,0.0,Gd,0,0,1800,1800,1800,0,1800,2,1,7,0,2007.0,702,288,0,5,239000,12.384218830913648,3600,2,136,2.0,0,0,1,1,0,1,0,2,0,1
964,965,60,80.0,11316,7,5,44.0,Gd,624,0,193,817,824,0,1894,4,1,8,1,2002.0,510,0,0,2,214900,12.277928082630602,2711,7,40,3.5,0,1,1,0,0,0,0,2,0,1
965,966,60,65.0,10237,6,5,0.0,Gd,0,0,783,783,783,0,1484,3,1,8,1,2005.0,393,0,0,7,178900,12.09458226949681,2267,0,72,2.5,0,1,1,0,0,0,0,2,0,1
966,967,50,130.0,9600,5,7,0.0,Gd,428,0,300,728,976,0,1308,2,1,7,2,1940.0,256,0,0,6,160000,11.982929094215963,2036,59,70,2.5,0,1,1,0,0,1,0,0,0,1
967,968,20,70.04995836802665,7390,5,7,151.0,TA,902,0,196,1098,1098,0,1098,3,1,6,0,1955.0,260,0,0,7,135000,11.813030057420567,2196,53,0,2.0,0,0,0,0,0,1,0,1,0,1
968,969,50,50.0,5925,3,6,0.0,TA,0,0,600,600,600,0,968,2,1,6,0,,0,0,0,5,37900,10.542706391070517,1568,59,0,1.0,0,1,0,0,0,0,0,0,0,1
969,970,190,75.0,10382,6,5,105.0,TA,513,0,75,588,1095,0,1095,2,1,6,0,1958.0,264,0,0,3,140000,11.84939770159144,1683,48,0,2.0,0,0,0,0,0,0,0,1,0,1
970,971,50,60.0,10800,4,4,0.0,TA,0,0,720,720,720,0,1192,4,1,6,0,,0,0,0,12,135000,11.813030057420567,1912,56,0,1.5,0,1,0,0,0,0,0,1,0,1
971,972,160,36.0,2268,7,5,106.0,Gd,567,0,197,764,764,0,1626,2,1,6,0,2003.0,474,0,0,7,173000,12.061046873479915,2390,5,27,2.0,0,1,1,0,0,0,0,2,1,2
972,973,120,55.0,7892,6,5,0.0,TA,0,0,918,918,918,0,918,2,1,5,1,1979.0,264,28,0,4,99500,11.507912923146684,1836,31,0,2.0,0,0,0,1,0,0,0,1,0,1
973,974,20,95.0,11639,7,5,103.68526170798899,Gd,0,0,1428,1428,1428,0,1428,3,1,6,0,2007.0,480,0,0,12,182000,12.111761966058932,2856,0,120,2.0,0,0,1,0,0,0,0,2,0,1
974,975,70,60.0,11414,7,8,0.0,TA,0,0,728,728,1136,0,2019,3,1,8,0,1997.0,532,509,0,10,167500,12.028738630247258,2747,16,135,1.0,0,1,1,1,0,1,0,0,0,1
975,976,160,70.04995836802665,2651,7,5,0.0,Gd,641,0,32,673,673,0,1382,3,1,6,0,2000.0,490,153,0,4,165000,12.013700752882718,2055,6,50,3.5,0,1,1,1,0,0,0,2,0,1
976,977,30,51.0,5900,4,7,0.0,TA,0,0,440,440,869,0,869,2,1,4,0,,0,0,0,8,85500,11.356271654924852,1309,48,0,1.0,0,0,0,0,0,1,0,2,0,1
977,978,120,35.0,4274,7,5,103.68526170798899,Gd,1106,0,135,1241,1241,0,1241,1,1,4,0,2007.0,569,0,0,11,199900,12.205572520488492,2482,0,116,2.5,0,0,1,0,0,1,0,2,0,1
978,979,20,68.0,9450,4,5,0.0,TA,552,0,342,894,894,0,894,3,1,5,0,1999.0,400,0,0,5,110000,11.608235644774552,1788,53,0,1.0,0,0,0,0,0,0,1,1,0,1
979,980,20,80.0,8816,5,6,0.0,TA,651,0,470,1121,1121,0,1121,3,1,5,0,1963.0,480,0,0,6,139000,11.842229212112828,2242,46,80,2.0,0,0,1,0,0,0,0,2,0,1
980,981,85,70.04995836802665,12122,7,9,210.0,Ex,867,0,77,944,999,0,999,3,1,6,0,1961.0,588,144,0,7,178400,12.091783499128047,1943,1,76,2.0,0,0,1,1,0,1,0,1,1,1
981,982,60,98.0,12203,8,5,975.0,Gd,854,0,371,1225,1276,0,2612,4,1,8,1,1998.0,676,250,0,7,336000,12.724866438945341,3837,10,0,3.5,3,1,0,1,0,1,0,2,0,2
982,983,20,43.0,3182,7,5,16.0,Gd,0,0,1266,1266,1266,0,1266,2,1,6,1,2007.0,388,100,0,3,159895,11.982272628789678,2532,1,16,2.0,0,0,1,1,0,0,0,2,0,1
983,984,60,70.04995836802665,11250,8,5,0.0,Gd,0,0,1128,1128,1149,0,2290,4,1,9,1,2002.0,779,0,0,5,255900,12.45254202214788,3418,6,0,2.5,0,1,0,0,0,0,0,2,0,1
