,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageCond,Fence,SalePrice_log_y,SalePrice_y,HasGasHeating,Electrical_combined,GarageType_combined,GarageQual_combined,SaleType_combined,HasPavedDrive,SaleCond_combined,HasCentralAir,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation
696,702,82.0,12438,8,5,2006,2006,466.0,0,0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006.0,3,666,324,100,0,0,0,0,0,7,2006,6,5,2,2,2,5,5,8,5,4,4,1,12.79917571,361919,1,1,3,3,2,1,0,1,4,2,3,2,4,1,5,1,22,3,3,1,6,4,2,13,13,2,5,3,3
697,703,76.0,7630,5,9,1900,1996,0.0,0,0,360,360,1032,780,0,1812,0,0,2,0,4,2,8,1,1999.0,2,672,344,0,40,0,0,0,0,5,2010,5,4,2,2,2,4,4,8,2,2,4,4,11.849397699999999,140000,1,1,2,3,1,0,1,1,5,2,3,1,4,1,5,1,18,2,3,2,6,2,2,14,14,3,3,4,1
698,704,70.0,8400,7,5,2004,2005,109.0,712,0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2004.0,2,606,0,35,0,144,0,0,0,5,2010,5,4,4,7,2,5,4,8,1,3,4,1,12.26904744,213000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
699,705,70.0,5600,4,5,1930,1950,0.0,0,0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,1930.0,0,0,0,0,0,0,0,0,3500,7,2010,1,1,1,1,1,2,2,5,1,1,1,1,10.91508846,55000,1,1,0,1,1,0,1,0,5,2,3,1,4,1,5,1,10,3,3,2,6,4,2,13,15,3,2,2,4
700,707,48.0,6240,8,5,2006,2006,176.0,863,0,461,1324,1324,0,0,1324,1,0,2,0,2,1,6,1,2006.0,2,550,192,38,0,0,0,0,0,12,2009,5,4,2,7,2,5,4,8,5,4,4,1,12.44508955,254000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,16,3,3,5,3,4,2,9,9,2,4,3,3
701,708,65.0,9018,7,5,2007,2007,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2007.0,2,400,100,24,0,0,0,0,0,7,2007,5,4,4,2,2,5,4,8,5,4,4,1,12.098153300000002,179540,1,1,1,3,2,1,0,1,4,2,3,2,4,1,5,1,9,3,3,1,6,4,2,13,13,3,4,3,3
702,709,70.04995836802665,7162,5,7,1966,1966,41.0,0,0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,1966.0,1,408,0,0,0,0,0,0,0,12,2008,4,4,2,2,2,3,3,8,1,2,4,4,11.60732614,109900,1,1,1,3,1,1,0,1,4,2,3,2,4,1,5,1,19,3,3,1,3,2,2,7,7,1,3,3,3
703,710,56.0,4130,3,6,1935,2003,0.0,0,0,270,270,729,0,0,729,0,0,1,0,2,1,5,0,1935.0,0,0,0,0,0,0,0,0,0,7,2008,4,4,2,2,2,4,3,3,1,1,1,1,10.858999,52000,1,1,0,1,1,0,1,1,4,2,3,2,4,1,5,1,4,3,3,1,3,2,2,13,13,3,4,3,2
704,711,66.0,8712,4,7,1900,1950,0.0,0,0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1964.0,1,384,68,0,98,0,0,0,0,1,2010,4,4,3,2,2,4,3,8,1,3,4,1,11.54030714,102776,1,1,2,3,1,0,0,1,1,2,2,1,2,1,5,2,10,3,3,1,1,2,2,9,9,3,3,3,5
705,712,40.0,4671,8,5,1988,1989,0.0,767,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,1988.0,2,472,168,120,0,0,0,0,0,10,2008,5,4,3,7,2,4,4,8,5,4,4,1,12.14950229,189000,1,1,1,3,1,1,1,1,4,2,3,2,2,1,5,1,22,3,3,5,3,2,2,7,7,3,4,3,3
706,713,60.0,9873,4,5,1970,1970,160.0,789,0,171,960,960,0,0,960,1,0,1,0,3,1,6,0,1970.0,2,576,0,288,0,0,0,0,0,5,2006,4,4,4,6,2,3,3,8,1,2,4,1,11.76756768,129000,1,1,2,3,1,1,1,0,4,2,3,1,4,1,5,1,4,7,3,2,3,2,2,7,7,2,3,3,2
707,714,70.04995836802665,13517,6,8,1976,2005,289.0,533,0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,1976.0,2,475,0,44,0,0,0,0,0,3,2010,4,4,2,7,2,5,4,8,1,3,4,1,11.77912851,130500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,2,1,19,6,3,1,6,2,2,7,10,2,4,3,2
708,715,78.0,10140,6,5,1974,1974,174.0,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974.0,2,478,0,0,0,0,0,0,0,8,2009,5,4,2,2,2,3,3,8,4,3,4,4,12.01370075,165000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,17,3,3,1,3,4,2,7,7,2,3,3,2
709,716,60.0,10800,7,8,1890,1998,0.0,0,0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,1996.0,2,704,0,48,143,0,0,0,0,7,2007,4,4,2,2,2,5,3,8,1,2,4,1,11.9797992,159500,1,1,2,3,1,0,1,1,5,2,1,1,1,1,5,1,18,3,3,1,6,2,2,14,13,3,3,4,1
710,717,80.0,10000,5,6,1973,2000,0.0,1084,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,1973.0,2,439,224,0,0,0,0,0,0,11,2008,5,4,2,5,2,4,4,8,3,2,4,4,11.96400108,157000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,7,7,3,3,3,2
711,718,96.0,10542,7,5,1993,1994,651.0,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993.0,3,983,250,154,216,0,0,0,0,8,2008,5,4,5,7,2,5,4,8,4,3,4,1,12.73963776,341000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,14,3,3,1,6,4,2,14,8,2,4,3,3
712,719,69.0,9920,5,6,1969,1969,0.0,523,0,448,971,971,0,0,971,0,0,1,1,3,1,5,1,1969.0,1,300,0,0,0,0,0,0,0,5,2006,5,4,5,6,2,3,3,8,2,2,4,1,11.76368418,128500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,7,10,3,3,3,2
713,720,70.04995836802665,6563,8,5,1985,1985,0.0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985.0,2,564,114,28,234,0,0,0,0,12,2006,5,4,5,7,2,3,4,8,4,3,4,1,12.52452638,275000,1,1,1,3,1,1,1,1,4,2,3,2,3,1,2,2,22,3,3,1,3,2,2,7,7,3,4,3,3
714,721,70.04995836802665,4426,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2004.0,2,420,160,0,0,0,0,0,0,5,2010,5,4,4,7,2,5,4,8,1,3,4,1,11.87059991,143000,1,1,1,3,1,1,1,1,5,2,3,1,4,1,5,1,6,3,3,5,3,2,2,13,13,2,4,3,3
715,722,70.0,8120,4,7,1970,1970,0.0,191,0,673,864,864,0,0,864,0,0,1,0,3,1,5,0,1994.0,2,463,0,0,0,0,0,0,0,7,2009,4,4,2,6,2,5,3,8,1,2,4,1,11.73206099,124500,1,1,2,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,4,2
716,723,60.0,8172,4,6,1954,1972,0.0,0,0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1958.0,1,548,0,0,0,0,156,0,0,5,2008,4,4,2,2,2,5,3,8,1,2,4,1,11.81303006,135000,1,1,2,3,1,1,1,1,4,2,3,1,4,1,5,1,8,3,3,1,1,2,2,9,9,3,3,3,3
717,724,86.0,13286,9,5,2007,2008,340.0,1234,0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,2007.0,3,768,327,64,0,0,0,0,0,2,2009,6,4,2,7,2,5,5,8,5,4,4,1,12.67607627,320000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,8,3,3,1,3,4,2,6,6,4,5,3,3
718,725,60.0,6960,4,6,1970,1970,0.0,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,1989.0,2,660,96,0,0,0,0,0,500,11,2009,4,4,2,6,5,3,4,8,1,2,4,1,11.69940503,120500,1,1,2,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,7,10,3,3,3,2
719,726,70.04995836802665,21695,6,9,1988,2007,260.0,808,0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,1988.0,2,540,292,44,0,182,0,0,0,12,2009,5,4,2,7,2,5,4,8,5,4,4,1,12.31043266,222000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,7,3,3,1,3,4,2,14,10,2,4,4,2
720,727,64.0,7314,7,5,2007,2007,82.0,724,0,508,1232,1232,0,0,1232,1,0,2,0,2,1,6,0,2007.0,2,632,132,0,0,0,0,0,0,2,2009,5,4,4,7,2,5,4,8,1,3,4,1,12.17818744,194500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,4,4,3,3
721,728,85.0,11475,5,5,1958,1958,95.0,0,0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,1968.0,3,888,0,25,0,0,0,0,0,7,2009,4,4,2,2,2,3,3,8,1,2,4,1,11.60823564,110000,1,1,2,3,0,1,0,1,4,2,3,1,4,1,1,1,13,3,3,3,3,2,2,13,13,2,3,3,2
722,729,52.0,6240,4,5,1925,1950,0.0,152,0,628,780,848,0,360,1208,0,0,1,0,2,1,5,0,1962.0,2,539,0,23,112,0,0,0,0,1,2009,4,4,2,5,2,3,3,8,1,2,4,1,11.54248427,103000,1,2,2,3,1,1,1,1,5,2,1,1,4,1,5,1,10,3,3,1,1,2,2,9,9,3,3,3,2
723,730,39.0,5389,8,5,1995,1996,0.0,1180,0,415,1595,1616,0,0,1616,1,0,2,0,2,1,5,1,1995.0,2,608,237,152,0,0,0,0,0,3,2010,5,4,2,7,2,5,4,8,4,3,4,1,12.37370349,236500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,22,3,3,5,3,2,2,6,6,3,4,3,3
724,731,73.0,9590,7,5,2003,2003,442.0,786,0,82,868,1146,0,0,1146,1,0,2,0,3,1,6,1,2003.0,2,438,160,22,0,0,0,0,0,5,2007,6,4,4,7,2,5,4,8,5,4,4,1,12.14153412,187500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,24,3,3,1,8,2,2,13,13,2,4,3,3
725,732,75.0,11404,7,5,1998,1999,202.0,252,0,901,1153,1153,878,0,2031,0,0,2,1,3,1,8,1,1998.0,2,541,192,84,0,0,0,0,0,7,2008,5,4,4,6,2,5,4,8,4,4,4,1,12.31268238,222500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
726,733,80.0,10000,5,6,1961,1983,0.0,594,0,270,864,1144,0,0,1144,1,0,1,0,3,1,6,1,1961.0,1,264,165,0,0,0,0,0,400,3,2009,4,4,2,5,2,5,3,8,4,3,4,3,11.78600139,131400,1,1,1,3,1,1,1,1,4,2,3,1,4,1,1,1,19,2,3,1,3,4,2,7,7,3,3,3,2
727,734,70.04995836802665,8978,5,5,1968,1968,0.0,0,0,948,948,948,0,0,948,0,0,1,0,3,1,6,0,1968.0,1,300,147,0,0,0,0,0,0,5,2007,4,4,2,2,2,3,3,8,1,2,4,1,11.58988651,108000,1,1,1,3,1,1,0,1,4,2,3,2,4,1,1,1,19,3,3,1,3,2,2,10,10,3,3,3,3
728,735,60.0,10800,7,7,1914,1970,0.0,390,0,490,880,880,888,0,1768,0,0,1,1,2,1,6,2,1914.0,2,320,0,341,0,0,0,0,0,10,2006,5,4,3,4,2,2,3,8,4,2,4,1,12.00150548,163000,1,1,2,3,1,0,1,0,5,2,3,1,4,1,5,1,18,3,3,1,5,2,2,14,14,3,3,3,1
729,736,60.0,8544,3,4,1950,1950,0.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949.0,2,400,0,0,0,0,0,0,0,7,2006,1,1,1,1,1,4,3,8,1,2,4,1,11.44571672,93500,1,0,2,3,1,1,1,0,4,2,3,1,4,1,5,1,13,3,3,3,3,2,2,12,11,3,3,3,2
730,737,72.0,10463,8,5,2005,2005,0.0,0,0,893,893,901,900,0,1801,0,0,2,1,3,1,8,1,2005.0,3,800,0,116,0,0,0,0,0,6,2006,5,4,2,2,2,5,4,8,5,4,4,1,12.38797745,239900,1,1,1,3,1,1,1,1,4,2,3,2,2,1,2,1,9,3,3,1,6,2,2,13,13,3,4,3,3
731,738,60.0,10800,5,5,1987,1988,0.0,1200,0,0,1200,1200,0,0,1200,3,0,3,0,3,1,5,0,1987.0,0,0,120,0,0,0,0,0,0,3,2009,5,5,5,7,2,3,3,8,1,1,1,1,12.09514108,179000,1,1,0,1,1,1,0,1,4,2,3,1,4,1,5,1,8,3,3,3,3,2,2,10,10,3,3,3,2
732,739,65.0,9313,7,5,2004,2004,0.0,0,0,864,864,864,864,0,1728,0,0,2,1,3,1,7,0,2004.0,2,572,187,56,0,0,0,0,0,4,2009,5,4,2,2,2,5,4,8,1,3,4,1,12.15477935,190000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,3,3
733,740,60.0,9600,5,7,1910,2002,0.0,0,0,264,264,768,664,0,1432,0,0,2,0,2,1,7,0,1910.0,2,360,270,0,112,0,0,0,0,5,2007,3,3,2,2,2,5,3,8,1,2,5,5,11.790557199999999,132000,1,1,2,3,1,1,0,1,5,2,1,1,4,1,5,1,18,3,3,1,6,2,2,14,15,3,3,4,1
734,741,65.0,6768,6,8,1961,1996,0.0,832,0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,1962.0,1,288,168,0,0,0,0,0,0,5,2008,4,4,3,7,2,4,4,8,1,2,4,5,11.86358234,142000,1,1,2,3,1,1,1,1,4,2,3,2,4,1,5,1,19,2,3,1,3,4,2,7,7,3,3,4,2
735,742,65.0,8450,7,5,2000,2001,108.0,0,0,1349,1349,1349,0,0,1349,0,0,2,0,3,1,6,0,2000.0,2,539,120,55,0,0,0,0,0,12,2007,5,4,2,2,2,5,3,8,1,2,4,5,12.09514108,179000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,20,3,3,1,3,2,2,13,13,2,3,3,3
736,743,70.0,12886,5,6,1963,1999,0.0,444,0,76,520,1464,0,0,1464,0,1,2,0,3,1,6,1,1997.0,2,480,302,0,0,0,100,0,0,10,2009,5,4,4,6,2,5,3,6,4,3,4,1,12.07254125,175000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,19,3,3,1,8,2,2,7,7,3,3,3,2
737,744,41.0,5395,8,5,1993,1993,0.0,733,0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,1993.0,2,462,96,0,70,168,0,0,0,10,2008,5,4,2,7,2,4,4,8,4,3,4,1,12.10071213,180000,1,1,1,3,1,1,1,1,4,2,3,2,2,1,5,1,22,3,3,5,3,2,2,7,7,3,4,3,3
738,745,70.04995836802665,8963,8,9,1976,1996,289.0,575,80,487,1142,1175,1540,0,2715,0,1,3,1,4,1,11,2,1994.0,2,831,0,204,0,0,0,0,0,7,2008,4,5,2,7,6,5,4,8,4,4,4,1,12.61087086,299800,1,1,3,3,1,1,1,1,4,2,3,2,4,1,5,1,17,3,3,1,6,4,2,13,13,2,5,4,2
739,746,70.04995836802665,8795,7,5,2000,2000,0.0,300,0,652,952,980,1276,0,2256,0,0,2,1,4,1,8,1,2000.0,2,554,224,54,0,0,0,0,0,4,2009,5,4,2,7,2,5,4,8,4,4,4,1,12.37158708,236000,1,1,3,3,1,1,1,1,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
740,747,65.0,11700,7,7,1880,2003,0.0,0,0,1240,1240,1320,1320,0,2640,0,0,1,1,4,1,8,1,1950.0,4,864,181,0,386,0,0,0,0,5,2009,4,3,2,2,2,3,4,8,5,2,4,1,12.49117264,265979,1,1,2,3,1,0,1,0,5,2,2,2,4,1,1,1,18,3,3,1,6,5,2,12,12,3,4,3,5
741,748,59.0,10593,7,5,1996,1996,338.0,919,0,801,1720,1720,0,0,1720,1,0,2,0,3,1,7,1,1996.0,2,527,240,56,154,0,0,0,0,3,2010,5,4,2,7,2,5,4,8,4,4,4,1,12.46997419,260400,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,14,3,3,1,3,4,2,13,13,2,4,3,3
742,749,50.0,8405,4,3,1945,1950,0.0,0,0,0,0,1088,441,0,1529,0,0,2,0,4,1,9,0,1945.0,1,240,92,0,185,0,0,0,0,4,2009,1,1,1,1,1,3,3,5,1,2,4,1,11.49272276,98000,0,0,2,3,1,0,1,0,4,2,3,1,4,1,5,1,8,3,3,1,1,2,2,15,15,3,3,3,4
743,750,55.0,8800,4,7,1910,2004,0.0,0,0,576,576,792,348,0,1140,0,0,1,0,3,1,7,0,1910.0,0,0,0,160,0,0,0,0,0,6,2010,4,3,2,2,2,4,3,6,1,1,1,1,11.47729829,96500,1,1,0,1,1,0,1,1,5,2,1,1,4,1,1,1,18,3,3,1,1,2,2,14,14,3,3,3,1
744,751,70.04995836802665,7750,7,5,2003,2003,0.0,0,0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2003.0,2,400,0,48,0,0,0,0,0,8,2007,5,4,2,2,2,5,4,8,1,4,4,1,11.99535161,162000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,9,7,3,1,6,2,2,13,13,3,4,3,3
745,752,79.0,9236,6,5,1997,1997,0.0,1200,0,279,1479,1494,0,0,1494,1,0,2,0,3,1,6,0,1997.0,2,576,168,27,0,0,0,0,0,7,2006,5,4,5,7,2,5,4,8,1,3,4,1,12.28765263,217000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,13,13,3,3,4,3
746,753,80.0,10240,8,5,2005,2005,178.0,0,0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005.0,3,878,192,52,0,0,0,0,0,3,2006,5,4,3,2,2,4,5,8,5,3,4,1,12.52634291,275500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,16,3,3,1,6,2,2,13,13,2,4,3,3
747,754,61.0,7930,6,8,1969,2005,0.0,439,472,115,1026,1026,0,0,1026,1,0,1,0,3,1,5,0,1969.0,2,440,171,48,0,0,0,0,0,7,2009,4,4,2,7,3,4,4,8,1,3,4,1,11.95761129,156000,1,1,2,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,10,10,3,3,3,2
748,755,34.0,3230,6,5,1999,1999,894.0,381,0,348,729,742,729,0,1471,0,0,2,1,3,1,6,0,1999.0,2,440,0,24,0,0,0,0,0,3,2009,5,4,2,7,2,4,3,8,1,2,4,1,12.05815252,172500,1,1,2,3,1,1,1,1,2,2,2,1,4,1,5,1,21,3,3,5,6,2,2,9,9,2,3,3,3
749,756,68.0,10769,8,5,2007,2007,0.0,20,0,846,866,866,902,0,1768,0,0,2,1,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,4,2009,5,4,4,7,2,5,4,8,1,3,4,1,12.26434155,212000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,3,3
750,757,70.04995836802665,11616,6,5,1978,1978,328.0,438,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,1978.0,2,440,335,0,0,0,0,0,0,4,2010,4,4,3,4,2,3,3,8,4,4,4,5,11.97603035,158900,1,1,1,3,1,1,0,1,4,2,3,2,4,1,2,1,19,3,3,1,6,4,2,7,7,1,3,3,2
751,758,24.0,2280,7,5,1999,1999,360.0,549,0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,1999.0,2,440,0,0,0,0,0,0,0,8,2008,5,4,2,6,2,4,3,8,1,2,4,1,12.09737323,179400,1,1,2,3,1,1,1,1,2,2,2,1,4,1,5,1,21,3,3,4,6,2,2,9,9,2,3,3,3
752,759,65.0,12257,8,5,1995,1995,513.0,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995.0,3,752,222,98,0,0,0,0,0,11,2007,5,4,4,3,6,5,4,8,4,3,4,1,12.577636199999999,290000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,14,3,3,1,6,2,2,13,13,2,4,3,3
753,760,70.0,9100,6,6,1959,1959,0.0,612,0,252,864,864,0,0,864,0,0,1,0,2,1,5,0,2008.0,1,300,0,0,0,0,0,0,450,10,2009,4,4,2,4,2,5,3,8,1,2,6,1,11.75587164,127500,1,1,2,2,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,14,14,3,3,3,2
754,761,60.0,6911,5,5,1924,1950,0.0,405,0,740,1145,1301,0,0,1301,0,0,1,0,2,1,5,0,1965.0,2,440,0,0,0,0,0,0,0,10,2009,4,4,3,3,2,3,2,7,1,2,4,1,11.51292546,100000,1,1,2,3,1,1,1,1,5,2,3,1,4,1,3,1,4,2,3,1,3,2,2,14,14,3,3,3,3
755,762,72.0,8640,7,5,2009,2009,0.0,24,0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,2009.0,2,614,169,45,0,0,0,0,0,6,2010,5,4,3,7,2,5,4,8,1,2,4,1,12.27932311,215200,1,1,1,3,0,1,1,1,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,3,3,3
756,763,82.0,9430,8,5,1999,1999,673.0,1163,0,89,1252,1268,1097,0,2365,1,0,2,1,3,1,8,1,1999.0,3,856,0,128,0,0,180,0,0,7,2009,5,4,3,7,2,5,4,8,5,3,4,1,12.72783821,337000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,14,3,3,1,6,2,2,13,13,2,4,3,3
757,764,30.0,9549,8,5,1995,1996,0.0,437,1057,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,1995.0,2,481,0,30,0,0,216,0,0,4,2006,5,5,4,3,7,5,5,8,5,4,4,1,12.50617724,270000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,2,1,25,3,3,5,3,4,2,4,4,3,4,4,3
758,765,75.0,14587,9,5,2008,2008,284.0,0,0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2008.0,2,592,0,174,0,0,0,0,0,8,2008,5,4,2,2,2,5,5,8,5,4,4,1,12.48420426,264132,1,1,1,3,2,1,0,1,4,2,3,2,4,1,5,1,21,3,3,1,3,2,2,13,13,4,4,3,3
759,766,80.0,10421,7,5,1988,1988,42.0,394,0,586,980,980,734,0,1714,0,0,2,1,3,1,7,1,1988.0,2,496,228,66,156,0,0,0,500,3,2010,5,4,2,7,2,3,3,8,4,2,4,4,12.18841771,196500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,17,3,3,1,6,2,2,7,7,2,3,3,2
760,767,75.0,12508,6,7,1940,1985,0.0,660,0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,1989.0,1,423,245,0,156,0,0,0,1300,7,2008,5,4,3,6,2,5,3,5,1,2,4,1,11.98292909,160000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,12,3,3,1,1,2,2,13,13,3,3,3,2
761,768,70.0,9100,7,5,2004,2005,0.0,24,0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2004.0,2,484,120,33,0,0,0,0,0,10,2006,5,4,2,7,2,5,4,8,5,4,4,1,12.286901199999999,216837,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,4,2,13,13,3,4,3,3
762,769,47.0,53504,8,5,2003,2003,603.0,1416,0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,2003.0,3,841,503,36,0,0,210,0,0,6,2010,5,4,5,6,2,5,5,5,5,4,4,1,13.19561384,538000,1,1,3,3,1,1,1,1,4,2,3,3,2,1,2,2,22,3,3,1,6,4,2,6,15,2,5,3,3
763,770,70.04995836802665,7252,5,5,1982,1982,0.0,685,0,173,858,858,0,0,858,1,0,1,0,2,1,5,0,1983.0,2,576,120,0,0,0,0,0,0,4,2009,5,4,4,7,2,3,3,8,1,2,4,1,11.81228904,134900,1,1,2,3,1,1,1,1,4,2,3,2,4,1,2,1,19,3,3,1,7,4,2,14,14,3,3,3,2
764,771,67.0,8877,4,5,1951,1951,0.0,836,0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,1951.0,2,396,0,0,0,0,0,0,0,4,2006,3,3,2,3,2,3,3,8,1,2,4,1,11.53272809,102000,1,0,2,3,0,1,1,1,4,2,3,1,4,1,5,1,8,3,3,1,3,2,2,14,14,3,3,3,2
765,772,94.0,7819,6,5,1976,1976,0.0,422,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,1976.0,2,672,144,0,0,0,0,0,0,3,2010,4,4,4,6,5,3,3,8,4,2,4,4,11.58058411,107000,1,1,2,3,1,1,0,1,4,2,3,1,4,1,5,1,8,3,3,1,8,2,2,10,10,3,3,3,2
766,773,70.0,10150,5,5,1958,1958,1.0,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1958.0,1,275,0,0,0,0,0,0,0,7,2007,4,4,2,4,2,5,3,8,1,3,4,1,11.648330099999999,114500,1,2,1,3,0,1,1,1,4,2,3,1,4,1,5,1,13,2,3,1,3,2,2,14,14,3,3,3,2
767,774,110.0,14226,8,5,2006,2006,375.0,0,0,1935,1935,1973,0,0,1973,0,0,2,0,3,1,9,1,2006.0,3,895,315,45,0,0,0,0,0,7,2007,5,4,4,2,2,4,4,8,5,4,4,1,12.88664104,395000,1,1,1,3,2,1,0,1,4,2,3,1,4,1,1,1,16,3,3,1,3,4,2,13,13,2,4,3,3
768,775,32.0,4500,6,5,1998,1998,320.0,866,0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,1998.0,2,412,0,247,0,0,0,0,0,6,2009,6,4,2,7,2,5,3,8,1,4,4,1,11.99535161,162000,1,1,1,3,1,1,1,1,5,2,3,1,4,1,3,1,12,3,3,5,3,4,2,13,13,2,3,3,3
769,776,86.0,11210,7,5,2005,2006,240.0,20,0,1594,1614,1614,0,0,1614,0,0,2,0,3,1,7,0,2005.0,3,865,144,59,0,0,0,0,0,7,2006,5,4,4,7,2,5,4,8,1,3,4,1,12.30817787,221500,1,1,1,3,2,1,0,1,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
770,777,100.0,13350,5,5,1974,1974,0.0,762,0,102,864,894,0,0,894,1,0,1,0,3,1,5,1,1974.0,2,440,241,0,0,0,0,0,0,6,2006,4,4,2,6,2,3,3,8,3,2,4,4,11.86709728,142500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,19,3,3,1,3,4,2,7,10,3,3,3,2
