,Id,SalePrice_old,SalePrice_log_old,MSSubClass,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,KitchenAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasExBsmtQual,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
995,996,121600,11.70849225,50,51,4712,4,0,TA,384,363,747,774,1230,1,5,305,0,1977,3956,120,2.5,0,1,1,0,0,1,0,1,1,1,0,1
996,997,136500,11.82407989,20,70.04995837,10659,5,0,TA,915,135,1050,1050,1050,1,6,368,0,2100,3967,319,2,0,0,1,0,0,1,0,1,1,1,0,1
997,998,185000,12.1281111,20,70.04995837,11717,6,571,TA,0,1442,1442,1442,1442,1,6,615,371,2884,3979,0,2,0,0,0,1,0,1,0,1,1,1,0,1
998,999,91000,11.41861479,30,60,9786,3,0,TA,0,1007,1007,1077,1077,1,6,210,0,2084,3956,148,1,0,0,1,0,0,1,0,0,1,0,0,0
999,1000,206000,12.23563145,20,64,6762,7,24,Gd,686,501,1187,1208,1208,1,6,632,105,2395,4016,61,3,0,0,1,1,0,1,0,0,1,2,1,1
1000,1001,82000,11.31447453,20,74,10206,3,0,TA,0,0,0,944,944,1,4,528,0,944,3961,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1001,1002,86000,11.36210258,30,60,5400,5,0,TA,0,691,691,691,691,1,4,216,0,1382,3957,114,1,0,0,1,0,0,1,0,0,1,0,0,1
1002,1003,232000,12.35449265,20,75,11957,8,53,Gd,24,1550,1574,1574,1574,1,7,824,144,3148,4014,104,2,3,0,1,1,0,1,0,1,1,2,0,1
1003,1004,136905,11.82704253,90,70.04995837,11500,5,164,TA,0,1680,1680,1680,1680,2,8,528,0,3360,3983,0,2,0,0,0,0,0,1,0,1,1,1,0,1
1004,1005,181000,12.10625231,120,43,3182,7,16,Gd,16,1330,1346,1504,1504,1,7,457,156,2850,4015,0,2,0,0,0,1,0,1,0,0,1,2,0,1
1005,1006,149900,11.91772368,80,65,8385,5,220,Gd,595,390,985,985,985,1,6,328,210,1970,3985,0,2,0,0,0,1,0,1,0,0,1,1,0,1
1006,1007,163500,12.00456827,20,70.04995837,12155,6,0,TA,1237,420,1657,1657,1657,1,7,484,0,3314,3977,147,2.5,0,0,1,0,0,1,0,1,1,1,0,1
1007,1008,88000,11.38509209,160,21,2217,4,0,TA,273,0,546,546,1092,1,6,286,238,1638,3979,0,1.5,0,1,0,1,0,1,0,0,1,1,0,0
1008,1009,240000,12.3883942,20,43,12118,7,108,Gd,0,1710,1710,1710,1710,1,7,550,100,3420,4014,228,2,0,0,1,1,0,1,1,1,1,2,1,1
1009,1010,102000,11.53272809,50,60,6000,5,0,TA,0,1008,1008,1008,1522,1,7,0,0,2530,3956,138,2,0,0,1,0,0,1,0,0,1,0,0,1
1010,1011,135000,11.81303006,50,115,21286,5,0,TA,0,720,720,720,1271,1,7,312,0,1991,3958,108,2,0,1,1,0,0,1,0,0,1,1,0,1
1011,1012,100000,11.51292546,90,75,9825,5,0,TA,0,0,0,1664,1664,2,8,0,0,1664,3975,0,2,0,0,0,0,0,1,0,0,1,1,0,1
1012,1013,165000,12.01370075,70,55,10592,6,0,TA,0,602,602,900,1502,1,7,180,96,2104,4003,165,1.5,0,1,1,1,0,1,0,0,1,2,0,1
1013,1014,85000,11.35040654,30,60,7200,5,0,TA,247,310,1022,1022,1022,1,4,280,0,2044,4015,256,2,0,0,1,0,0,1,0,0,1,0,0,1
1014,1015,119200,11.68855803,20,60,11664,6,206,TA,336,746,1082,1082,1082,1,5,240,0,2164,3957,130,1,0,0,1,0,0,1,0,0,1,1,0,1
1015,1016,227000,12.3327053,60,70,8400,8,0,Gd,643,167,810,810,1665,1,6,528,0,2475,4010,45,3.5,0,1,1,0,0,1,0,0,1,2,0,1
1016,1017,203000,12.22096126,20,73,11883,7,196,Gd,690,814,1504,1504,1504,1,6,478,115,3008,4005,66,3,0,0,1,1,0,1,0,0,1,2,0,1
1017,1018,187500,12.14153412,120,70.04995837,5814,8,0,Gd,1036,184,1220,1360,1360,1,4,565,63,2580,3993,0,2,0,0,0,1,0,2,0,1,1,1,0,2
1018,1019,160000,11.98292909,80,70.04995837,10784,7,76,Gd,0,384,384,802,1472,1,7,402,164,1856,3999,0,2.5,0,1,0,1,0,1,0,1,1,2,0,1
1019,1020,213490,12.27134527,120,43,3013,7,145,Gd,16,1346,1362,1506,1506,1,6,440,142,2868,4011,20,2,0,0,1,1,0,1,0,0,1,2,0,1
1020,1021,176000,12.07823927,20,60,7024,4,0,TA,1024,108,1132,1132,1132,1,5,451,252,2264,4013,64,2.5,0,0,1,1,0,1,0,0,1,2,0,1
1021,1022,194000,12.17561344,20,64,7406,7,84,Gd,684,515,1199,1220,1220,1,6,632,105,2419,4012,54,3,0,0,1,1,0,1,0,0,1,2,1,1
1022,1023,87000,11.3736634,50,52,9439,5,0,TA,324,588,912,912,1248,1,6,160,0,2160,3957,192,1,0,1,1,0,0,1,0,0,1,1,0,1
1023,1024,191000,12.16002871,120,43,3182,7,14,Gd,16,1330,1346,1504,1504,1,7,437,156,2850,4014,20,2,0,0,1,1,0,1,0,0,1,2,0,1
1024,1025,287000,12.56723749,20,70.04995837,15498,8,0,Gd,1165,0,1565,2898,2898,1,10,665,0,4463,3984,246,3,0,0,1,0,0,1,0,1,1,1,0,1
1025,1026,112500,11.6307085,20,70,7700,5,0,TA,138,276,882,882,882,1,5,461,96,1764,3979,0,2,0,0,0,1,0,1,0,0,1,1,0,1
1026,1027,167500,12.02873863,20,73,9300,5,324,TA,697,571,1268,1264,1264,1,6,461,0,2532,3970,143,2,0,0,1,0,0,1,0,0,1,1,0,1
1027,1028,293077,12.58819065,20,71,9520,8,338,Gd,1513,125,1638,1646,1646,1,7,800,192,3284,4016,44,3,3,0,1,1,0,1,0,1,1,2,1,1
1028,1029,105000,11.56171563,50,79,9492,5,0,TA,368,359,768,968,1376,1,6,240,0,2144,3957,0,2,0,1,0,0,0,1,0,0,1,1,0,1
1029,1030,118000,11.6784399,160,21,1680,6,281,TA,317,355,672,672,1218,1,7,264,0,1890,3978,28,2,0,1,1,0,0,1,0,0,1,1,0,0
1030,1031,160000,11.98292909,190,70.04995837,7082,5,0,TA,0,686,686,948,1928,2,10,0,0,2614,4001,228,2,0,1,1,0,0,1,0,0,1,2,0,1
1031,1032,197000,12.19095901,75,102,15863,7,0,TA,523,301,824,1687,3082,1,12,672,136,3906,3979,63,3.5,0,1,1,1,0,1,0,0,1,0,0,1
1032,1033,310000,12.64432758,60,70.04995837,14541,8,0,Gd,1012,326,1338,1352,2520,1,10,796,209,3858,3999,55,3.5,3,1,1,1,0,1,0,1,1,2,0,2
1033,1034,230000,12.34583459,20,70.04995837,8125,7,295,Gd,986,668,1654,1654,1654,1,6,900,0,3308,4008,136,3,3,0,1,0,0,1,0,0,1,2,1,1
1034,1035,119750,11.69316152,30,50,6305,5,0,TA,0,920,920,954,954,1,5,240,0,1874,3957,0,1,0,0,0,0,0,1,0,0,1,2,0,1
1035,1036,84000,11.33857208,20,70.04995837,11500,4,0,TA,0,0,0,845,845,1,5,290,186,845,3966,0,1,0,0,0,1,0,1,0,1,1,0,0,1
1036,1037,315500,12.66191396,20,89,12898,9,70,Gd,1022,598,1620,1620,1620,1,6,912,228,3240,4017,0,3,3,0,0,1,0,2,1,1,1,2,1,1
1037,1038,287000,12.56723749,60,70.04995837,9240,8,396,Gd,0,1055,1055,1055,2263,1,7,905,0,3318,4010,234,2.5,0,1,1,0,0,1,0,0,1,2,0,1
1038,1039,97000,11.48246626,160,21,1533,4,0,TA,0,546,546,798,1344,1,6,0,0,1890,4017,0,1.5,0,1,0,0,0,1,0,0,1,1,0,0
1039,1040,80000,11.28978191,180,21,1477,4,0,TA,509,121,630,630,630,1,3,286,0,1260,3979,0,2,0,0,0,0,0,1,0,0,1,1,0,0
1040,1041,155000,11.9511804,20,88,13125,5,67,TA,168,284,1134,1803,1803,1,8,484,0,2937,4006,0,3,0,0,0,0,0,1,0,0,1,1,0,1
1041,1042,173000,12.06104687,60,70.04995837,9130,6,252,TA,400,336,800,800,1632,1,7,484,0,2432,4008,40,2,0,1,1,0,0,1,0,0,1,1,0,1
1042,1043,196000,12.18586994,120,34,5381,6,135,Gd,900,406,1306,1306,1306,1,5,624,170,2612,4014,63,3,0,0,1,1,0,1,0,1,1,2,1,2
1043,1044,262280,12.47716791,60,86,11839,7,99,TA,1085,390,1475,1532,2329,1,10,514,192,3804,3998,121,3.5,0,1,1,1,0,2,0,0,1,2,0,1
1044,1045,278000,12.53537639,20,80,9600,8,0,Gd,1104,1420,2524,2524,2524,1,9,542,474,5048,3990,120,3.5,0,0,1,1,0,1,0,0,1,2,0,1
1045,1046,139600,11.84653647,20,70.04995837,13680,3,0,TA,0,0,0,1733,1733,1,8,452,0,1733,3964,0,2,0,0,0,0,0,1,0,1,1,0,0,1
1046,1047,556581,13.22956799,60,85,16056,9,208,Gd,240,1752,1992,1992,2868,1,11,716,214,4860,4012,108,3.5,3,1,1,1,0,1,1,1,1,2,1,2
1047,1048,145000,11.88448902,20,57,9245,5,0,TA,686,304,990,990,990,1,5,672,0,1980,4003,0,1.5,0,0,0,0,0,1,0,1,1,2,0,1
1048,1049,115000,11.65268741,20,100,21750,5,75,TA,0,0,0,1771,1771,1,9,336,0,1771,4015,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1049,1050,84900,11.34922937,20,60,11100,4,0,TA,0,0,0,930,930,1,6,308,0,930,4016,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1050,1051,176485,12.08099117,20,73,8993,7,0,Gd,0,1302,1302,1302,1302,1,6,436,0,2604,4014,22,2,0,0,1,0,0,1,0,1,1,2,0,1
1051,1052,200141,12.2067774,20,103,11175,7,0,Gd,0,1316,1316,1316,1316,1,6,440,0,2632,4014,20,2,0,0,1,0,0,1,0,1,1,2,0,1
1052,1053,165000,12.01370075,60,100,9500,6,272,TA,442,374,816,1127,1977,1,9,540,0,2793,3985,52,2,0,1,1,0,0,1,0,0,1,1,0,1
1053,1054,144500,11.88103479,20,68,8562,5,145,TA,383,833,1216,1526,1526,1,7,364,116,2742,4012,78,1,0,0,1,1,0,1,0,0,1,1,1,1
1054,1055,255000,12.44901882,60,90,11367,8,210,Gd,932,133,1065,1091,1989,1,7,586,199,3054,4008,60,3.5,0,1,1,1,0,1,0,0,1,2,0,1
1055,1056,180000,12.10071213,20,104,11361,6,160,TA,644,549,1193,1523,1523,1,7,478,0,2716,3984,189,2.5,0,0,1,0,0,1,0,0,1,1,0,1
1056,1057,185850,12.13269518,120,43,7052,7,240,Gd,659,705,1364,1364,1364,1,6,484,192,2728,4011,36,3,0,0,1,1,0,1,0,1,1,2,1,2
1057,1058,248000,12.42118403,60,70.04995837,29959,7,0,Gd,595,378,973,979,1850,1,7,467,168,2823,4003,98,2.5,0,1,1,1,0,1,0,1,1,2,0,2
1058,1059,335000,12.72188581,60,96,11308,9,154,Ex,936,168,1104,1130,2184,1,10,836,0,3288,4017,102,3.5,3,1,1,0,0,1,1,1,1,2,1,2
1059,1060,220000,12.30138283,50,70.04995837,11275,6,480,TA,297,0,854,1096,1991,1,7,432,0,2845,3957,19,1.5,0,1,1,0,0,1,0,1,1,1,0,1
1060,1061,213500,12.27139211,120,41,4920,8,0,Gd,616,722,1338,1338,1338,1,6,582,0,2676,4011,170,3,0,0,1,0,0,1,0,0,1,2,0,2
1061,1062,81000,11.30220443,30,120,18000,3,0,Fa,0,894,894,894,894,1,6,1248,0,1788,3958,20,1,3,0,1,0,0,1,0,0,1,1,0,0
1062,1063,90000,11.40756495,190,85,13600,5,0,TA,0,662,662,1422,2337,2,10,560,0,2999,3957,57,2,0,1,1,0,0,1,0,0,1,0,0,1
1063,1064,110500,11.6127708,30,50,6000,6,0,TA,397,706,1103,1103,1103,1,5,440,166,2206,3986,120,1,0,0,1,1,0,1,0,0,1,0,0,1
1064,1065,154000,11.94470788,20,70.04995837,11000,5,200,TA,740,184,1154,1154,1154,1,6,480,0,2308,3975,58,1.5,0,0,1,0,0,1,0,1,1,1,0,1
1065,1066,328000,12.70076889,60,80,14000,7,0,Gd,1201,105,1306,1306,2260,1,7,533,296,3566,4007,44,3.5,0,1,1,1,0,1,1,0,1,2,0,1
1066,1067,178000,12.08953883,60,59,7837,6,0,Gd,0,799,799,799,1571,1,7,380,0,2370,4003,40,2.5,0,1,1,0,0,1,0,1,1,2,0,1
1067,1068,167900,12.03112384,60,80,9760,6,360,TA,674,0,780,798,1611,1,7,442,328,2391,3972,317,2.5,0,1,1,1,0,1,0,0,1,1,0,1
1068,1069,151400,11.92768062,160,42,3964,6,0,TA,837,105,942,1291,2521,1,10,576,728,3463,3979,20,3.5,0,1,1,1,0,1,0,0,1,1,0,0
1069,1070,135000,11.81303006,45,60,9600,5,0,TA,220,625,845,893,893,1,4,576,0,1738,4010,0,1.5,0,0,0,0,0,1,0,0,1,1,0,1
1070,1071,135000,11.81303006,20,72,10152,5,120,TA,586,462,1048,1048,1048,1,6,286,0,2096,3963,212,2,0,0,1,0,0,1,0,0,1,1,0,1
1071,1072,154000,11.94470788,60,78,11700,6,0,TA,298,429,727,829,1556,1,8,441,0,2283,3977,0,1.5,0,1,0,0,0,1,0,0,1,1,0,1
1072,1073,91500,11.42409425,50,50,7585,5,0,TA,0,810,810,1002,1456,1,7,280,0,2266,3956,0,2.5,0,1,0,0,0,1,0,0,1,1,0,1
1073,1074,159500,11.9797992,60,75,7950,6,140,TA,535,155,690,698,1426,1,6,440,252,2116,3986,0,1.5,0,1,0,1,0,1,0,1,1,1,0,1
1074,1075,194000,12.17561344,20,74,8556,7,0,Gd,0,1240,1240,1240,1240,1,5,826,140,2480,4013,93,2,3,0,1,1,0,1,0,0,1,2,0,1
1075,1076,219500,12.29910751,70,75,13125,7,0,TA,410,390,800,960,1740,1,6,240,0,2540,3991,0,1.5,0,1,0,0,0,1,0,0,1,1,0,1
1076,1077,170000,12.04355372,50,60,10800,5,0,TA,626,170,796,1096,1466,1,7,566,436,2262,3995,21,2.5,0,1,1,1,0,1,0,0,1,1,0,1
1077,1078,138800,11.84078933,20,70.04995837,15870,5,0,TA,75,230,1096,1096,1096,1,6,299,240,2192,3975,32,2,0,0,1,1,0,1,0,1,1,1,0,1
1078,1079,155900,11.95697006,120,37,4435,6,169,Gd,662,186,848,848,848,1,3,420,140,1696,4010,0,2,0,0,0,1,0,1,0,0,1,2,0,1
1079,1080,126000,11.74403719,20,65,8775,5,0,TA,495,495,990,990,990,1,5,299,0,1980,4001,64,1,0,0,1,0,0,1,0,0,1,2,0,1
1080,1081,145000,11.88448902,20,80,11040,6,144,Gd,656,602,1258,1258,1258,1,5,528,55,2516,4012,216,2.5,0,0,1,1,0,1,0,0,1,1,0,1
1081,1082,133000,11.79810441,20,75,7500,5,0,TA,824,216,1040,1040,1040,1,5,308,0,2080,3973,220,2.5,0,0,1,0,0,1,0,0,1,1,0,1
1082,1083,192000,12.16525065,20,70,8749,7,100,Gd,0,1459,1459,1459,1459,1,6,527,192,2918,4009,39,2,0,0,1,1,0,1,0,0,1,2,0,1
1083,1084,160000,11.98292909,20,80,8800,6,425,TA,553,698,1251,1251,1251,1,6,461,0,2502,3970,116,2,0,0,1,0,0,1,0,0,1,1,0,1
1084,1085,187500,12.14153412,60,70.04995837,13031,6,0,TA,592,99,691,691,1498,1,6,409,315,2189,4002,44,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1085,1086,147000,11.89818787,85,73,9069,6,0,TA,747,189,936,996,996,1,5,564,120,1932,4002,0,2,0,0,0,1,0,1,0,0,1,2,0,1
1086,1087,83500,11.33260191,160,70.04995837,1974,4,0,TA,334,212,546,546,1092,1,6,286,120,1638,3983,96,1.5,0,1,1,1,0,1,0,0,1,1,0,0
1087,1088,252000,12.43718437,60,85,10574,8,0,Gd,0,1082,1082,1082,1953,1,9,1043,160,3035,4015,50,2.5,3,1,1,1,0,1,0,0,1,2,0,1
1088,1089,137500,11.8313792,160,24,2522,7,50,Gd,0,970,970,970,1709,1,7,380,0,2679,4010,40,2,0,1,1,0,0,1,0,0,1,2,1,1
1089,1090,197000,12.19095901,120,37,3316,8,0,Gd,1039,208,1247,1247,1247,1,4,550,0,2494,4011,84,2.5,0,0,1,0,0,1,0,1,1,2,0,1
1090,1091,92900,11.43927892,90,60,8544,3,0,TA,0,0,0,1040,1040,2,6,400,0,1040,3959,0,2,0,0,0,0,0,1,0,0,1,0,0,1
1091,1092,160000,11.98292909,160,24,2160,7,212,Gd,510,90,600,624,1252,1,4,462,0,1852,4008,48,3.5,0,1,1,0,0,1,0,0,1,2,0,1
1092,1093,136500,11.82407989,50,60,8400,6,0,TA,423,758,1181,1390,1694,1,7,576,342,2875,3958,128,2,0,1,1,1,0,1,0,0,1,2,0,1
1093,1094,146000,11.8913619,20,71,9230,5,166,TA,661,203,864,1200,1200,1,6,884,0,2064,4004,64,2.5,0,0,1,0,0,1,0,0,1,1,0,1
1094,1095,129000,11.76756768,20,74,5868,5,0,TA,248,448,936,936,936,1,4,308,0,1872,4010,240,2,0,0,1,0,0,1,0,0,1,1,0,1
1095,1096,176432,12.08069081,20,78,9317,6,0,Gd,24,1290,1314,1314,1314,1,6,440,0,2628,4013,22,2,0,0,1,0,0,1,0,1,1,2,0,1
1096,1097,127000,11.75194237,70,60,6882,6,0,TA,0,684,684,773,1355,1,7,0,136,2039,4013,115,1.5,0,1,1,1,0,1,0,0,1,2,0,0
1097,1098,170000,12.04355372,120,70.04995837,3696,8,0,Gd,0,1074,1074,1088,1088,1,5,461,0,2162,3993,211,1.5,0,0,1,0,0,1,0,0,1,1,0,2
1098,1099,128000,11.75978554,50,50,6000,4,0,TA,672,0,672,757,1324,1,6,240,0,1996,3959,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1099,1100,157000,11.96400108,20,82,11880,7,206,TA,704,567,1271,1601,1601,1,7,478,0,2872,3987,0,2,0,0,0,0,0,1,0,1,1,1,0,1
1100,1101,60000,11.00209984,30,60,8400,2,0,TA,290,0,290,438,438,1,3,246,0,728,3959,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1101,1102,119500,11.69107165,20,61,9758,5,0,TA,412,251,950,950,950,1,5,280,0,1900,3978,0,1,0,0,0,0,0,1,0,1,1,1,0,1
1102,1103,135000,11.81303006,20,70,7000,5,45,TA,588,422,1010,1134,1134,1,6,254,0,2144,4009,16,1,0,0,1,0,0,1,0,0,1,1,0,1
1103,1104,159500,11.9797992,20,79,8910,6,0,TA,655,0,655,1194,1194,1,6,539,0,1849,3965,192,1.5,0,0,1,0,0,1,0,0,1,1,0,1
1104,1105,106000,11.57119437,160,24,2016,5,304,TA,0,630,630,630,1302,1,6,440,0,1932,3977,0,2.5,0,1,0,0,0,1,0,0,1,1,0,0
1105,1106,325000,12.69158046,60,98,12256,8,362,Gd,1032,431,1463,1500,2622,1,9,712,186,4085,4005,32,3.5,0,1,1,1,0,1,1,1,1,2,0,2
1106,1107,179900,12.10015642,20,114,10357,7,0,Gd,738,172,910,1442,1442,1,6,719,0,2352,3998,244,3,0,0,1,0,0,1,0,1,1,2,0,1
1107,1108,274725,12.52352588,60,168,23257,7,0,Gd,0,868,868,887,2021,1,9,422,0,2889,4012,100,2.5,0,1,1,0,0,1,1,1,1,2,0,1
1108,1109,181000,12.10625231,60,70.04995837,8063,6,0,TA,0,924,924,948,1690,1,7,463,100,2614,4007,48,2.5,0,1,1,1,0,1,0,0,1,2,0,1
1109,1110,280000,12.54254488,20,107,11362,8,42,Gd,1039,797,1836,1836,1836,1,7,862,125,3672,4014,185,3,3,0,1,1,0,1,1,1,1,2,1,2
1110,1111,188000,12.14419724,60,70.04995837,8000,6,0,TA,219,554,773,773,1658,1,8,431,224,2431,4004,84,3.5,0,1,1,1,0,1,0,0,1,2,0,1
1111,1112,205000,12.23076526,60,80,10480,7,660,TA,403,400,803,1098,1964,1,8,483,0,2767,3984,69,2.5,0,1,1,0,0,1,0,0,1,1,0,1
1112,1113,129900,11.7745202,20,73,7100,5,0,TA,708,108,816,816,816,1,5,308,0,1632,3963,0,2,0,0,0,0,0,1,0,1,1,1,0,1
1113,1114,134500,11.80931948,20,66,8923,5,0,TA,643,365,1008,1008,1008,1,6,240,0,2016,4013,18,2,0,0,1,0,0,1,0,0,1,1,0,1
1114,1115,117000,11.66992921,20,90,5400,5,0,TA,415,418,833,833,833,1,4,326,0,1666,4006,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1115,1116,318000,12.66980666,20,93,12085,8,328,Gd,1004,730,1734,1734,1734,1,7,928,0,3468,4014,0,3,3,0,0,0,0,1,1,0,1,2,1,2
1116,1117,184100,12.12323437,80,70.04995837,7750,8,0,Gd,353,55,408,779,1419,1,7,527,120,1827,4011,0,3.5,0,1,0,1,0,1,0,0,1,2,0,1
1117,1118,130000,11.77528973,20,57,9764,5,0,TA,702,192,894,894,894,1,5,450,0,1788,4011,0,2,0,0,0,0,0,1,0,1,1,1,0,1
1118,1119,140000,11.8493977,80,85,13825,5,0,TA,0,533,533,1021,1601,1,6,300,280,2134,3995,34,1.5,0,1,1,1,0,1,0,0,1,1,0,1
1119,1120,133700,11.80335376,20,70,7560,5,0,TA,369,671,1040,1040,1040,1,6,286,140,2080,3965,252,1,0,0,1,1,0,1,0,0,1,1,0,1
1120,1121,118400,11.681824,30,59,8263,6,0,TA,0,1012,1012,1012,1012,1,6,308,0,2024,3957,134,1,0,0,1,0,0,1,0,0,1,0,0,0
1121,1122,212900,12.26857785,20,84,10084,7,196,Gd,24,1528,1552,1552,1552,1,7,782,144,3104,4012,20,2,3,0,1,1,0,1,0,0,1,2,0,1
1122,1123,112000,11.62625415,20,70.04995837,8926,4,0,TA,0,672,672,960,960,1,5,288,64,1632,3965,160,1,0,0,1,1,0,1,0,1,1,1,0,1
1123,1124,118000,11.6784399,20,50,9405,5,0,TA,0,698,698,698,698,1,4,0,0,1396,4017,200,1.5,0,0,1,0,0,1,0,0,1,1,0,1
1124,1125,163900,12.00701176,80,70.04995837,9125,7,170,TA,0,384,384,812,1482,1,7,392,100,1866,3999,25,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1125,1126,115000,11.65268741,20,60,10434,4,0,TA,0,1005,1005,1005,1005,1,5,672,0,2010,3964,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1126,1127,174000,12.06681058,120,53,3684,7,130,Gd,0,1373,1373,1555,1555,1,7,660,143,2928,4016,20,2,3,0,1,1,0,1,0,0,1,2,0,1
1127,1128,259000,12.46458334,20,182,14572,7,0,Gd,1300,230,1530,1530,1530,1,7,630,144,3060,4011,36,3,3,0,1,1,0,1,0,1,1,2,0,1
1128,1129,215000,12.27839331,60,59,11796,7,0,Gd,0,847,847,847,1959,1,8,434,100,2806,4012,48,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1129,1130,140000,11.8493977,90,60,7200,5,180,TA,936,0,936,936,936,1,4,672,49,1872,3987,0,2,0,0,0,1,0,1,0,0,1,1,0,1
1130,1131,135000,11.81303006,50,65,7804,4,0,TA,622,500,1122,1328,1981,1,7,576,431,3103,3959,44,3,0,1,1,1,0,1,0,0,1,0,0,1
1131,1132,93500,11.44571672,20,63,10712,5,0,TA,212,762,974,974,974,1,5,0,0,1948,3999,28,1,0,0,1,0,0,1,0,0,1,2,0,1
1132,1133,117500,11.67419361,70,90,9900,6,0,TA,0,1008,1008,1178,2210,1,8,205,0,3218,3957,48,2,0,1,1,0,0,1,0,0,1,0,0,1
1133,1134,239500,12.3863087,60,80,9828,8,0,Gd,584,544,1128,1142,2020,1,8,466,0,3148,4004,155,2.5,0,1,1,0,0,1,0,1,1,2,0,1
1134,1135,169000,12.03765399,60,57,8773,6,0,TA,0,916,916,916,1600,1,7,460,100,2516,4004,38,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1135,1136,102000,11.53272809,30,60,6180,6,0,TA,0,960,960,986,986,1,5,180,0,1946,3957,128,1,0,0,1,0,0,1,0,0,1,0,0,1
1136,1137,119000,11.68687877,50,80,9600,6,0,TA,280,752,1032,1032,1252,1,6,288,0,2284,3958,96,1,0,1,1,0,0,1,0,0,1,1,0,1
1137,1138,94000,11.45105006,50,54,6342,5,0,TA,0,780,780,780,1020,1,6,0,0,1800,4006,176,1,0,1,1,0,0,1,0,0,1,1,0,1
1138,1139,196000,12.18586994,20,70.04995837,9819,6,0,TA,1567,0,1567,1567,1567,1,5,714,264,3134,3986,32,3,0,0,1,1,0,1,0,1,1,2,0,1
1139,1140,144000,11.87756858,30,98,8731,5,0,TA,645,270,915,1167,1167,1,6,495,0,2082,3957,342,1,0,0,1,0,0,1,0,1,1,0,0,1
1140,1141,139000,11.84222921,20,60,7350,5,0,TA,852,100,952,952,952,1,4,840,0,1904,3959,0,2,0,0,0,0,0,1,0,0,1,1,0,1
1141,1142,197500,12.19349386,60,70.04995837,10304,5,44,TA,381,399,780,1088,1868,1,9,484,448,2648,3985,96,3.5,0,1,1,1,0,1,0,1,1,1,0,1
1142,1143,424870,12.95953852,60,77,9965,8,340,Gd,1150,316,1466,1466,2828,1,11,1052,125,4294,4014,144,4,3,1,1,1,0,1,1,0,1,2,1,1
1143,1144,80000,11.28978191,20,70.04995837,9000,5,0,TA,288,718,1006,1006,1006,1,5,0,0,2012,3967,24,1,0,0,1,0,0,1,0,0,1,1,0,1
1144,1145,80000,11.28978191,190,60,12180,4,0,TA,348,324,672,672,924,1,5,280,0,1596,3960,0,2,0,1,0,0,0,1,0,0,1,0,0,1
1145,1146,149000,11.91170158,50,52,6240,5,0,TA,0,1042,1042,1042,1576,1,8,225,0,2618,3956,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1146,1147,180000,12.10071213,20,70.04995837,11200,6,85,Gd,1258,40,1298,1298,1298,1,5,403,165,2596,3991,26,3,0,0,1,1,0,1,0,0,1,1,0,1
1147,1148,174500,12.06968002,70,75,12000,7,0,TA,275,429,704,860,1564,1,7,234,0,2268,3959,0,1.5,0,1,0,0,0,1,0,0,1,1,0,1
1148,1149,116900,11.66907415,50,70.04995837,5700,7,0,TA,0,572,572,572,1111,1,5,288,0,1683,3958,176,1,0,1,1,0,0,1,0,0,1,2,0,1
1149,1150,143000,11.87059991,70,50,9000,7,0,TA,624,26,650,832,1482,1,7,324,0,2132,3997,0,1.5,0,1,0,0,0,1,0,0,1,2,0,1
1150,1151,124000,11.72803684,20,57,8280,6,0,TA,0,932,932,932,932,1,4,306,0,1864,3957,214,1,0,0,1,0,0,1,0,1,1,1,0,1
1151,1152,149900,11.91772368,20,134,17755,5,132,TA,176,1290,1466,1466,1466,1,6,528,0,2932,3965,240,1.5,0,0,1,0,0,1,0,0,1,1,0,1
1152,1153,230000,12.34583459,20,90,14115,6,0,TA,296,230,1073,1811,1811,1,6,470,0,2884,4010,280,1,0,0,1,0,0,1,0,1,1,2,0,1
1153,1154,120500,11.69940503,30,70.04995837,5890,6,0,Gd,538,278,816,816,816,1,5,432,0,1632,4015,96,1,0,0,1,0,0,1,0,0,1,0,0,0
1154,1155,201800,12.21503239,60,70.04995837,13700,7,288,TA,454,410,864,902,1820,1,8,492,60,2684,3996,357,2,0,1,1,1,0,1,0,1,1,1,1,1
1155,1156,218000,12.29225034,20,90,10768,5,0,Gd,1157,280,1437,1437,1437,1,6,528,0,2874,4011,201,3,0,0,1,0,0,1,0,1,1,1,0,1
