,Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,MasVnrArea,ExterQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasGasHeating,HasSBrkr,HasExBsmtQual,HasGd,HasGLQ,HasPavedDrive,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
779,780,90,78.0,10530,6,1977,90.0,TA,TA,GLQ,975,0,975,TA,Y,1004,0,1004,1,0,1,0,1,TA,4,Attchd,Unf,504,TA,0,0,0,0,0,135000,11.813030057420567,1979,29,0,2.0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1
780,781,20,63.0,7875,7,1995,38.0,TA,Gd,Unf,0,1237,1237,Gd,Y,1253,0,1253,0,0,2,0,1,TA,6,Attchd,Fin,402,TA,220,21,0,0,0,176000,12.078239274020289,2490,11,21,2.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
781,782,60,65.0,7153,6,1992,0.0,Gd,TA,ALQ,387,374,761,Ex,Y,810,793,1603,0,0,2,1,1,Gd,7,Attchd,RFn,484,TA,0,124,0,0,0,175900,12.077670930725649,2364,14,124,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
782,783,20,67.0,16285,7,2001,0.0,Gd,TA,Unf,0,1413,1413,Ex,Y,1430,0,1430,0,0,2,0,1,Gd,6,Attchd,RFn,605,TA,0,33,0,0,0,187100,12.139398512262181,2843,7,33,2.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,2,0,1
783,784,85,70.04995836802665,9101,5,1978,104.0,TA,TA,GLQ,1097,0,1097,Ex,Y,1110,0,1110,1,0,1,0,1,Gd,4,Attchd,Fin,602,TA,303,30,0,0,0,165500,12.016726473799254,2207,31,30,2.0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
784,785,75,35.0,6300,6,1914,0.0,TA,TA,Unf,0,742,742,Ex,Y,742,742,1484,0,0,2,0,1,TA,9,None,None,0,None,0,291,134,0,0,128000,11.759785542901755,2226,7,425,2.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
785,786,20,70.04995836802665,9790,6,1967,0.0,TA,TA,Rec,251,491,1372,TA,Y,1342,0,1342,0,0,2,0,1,TA,7,Attchd,Unf,457,TA,0,0,0,0,197,161500,11.992260421644849,2714,42,197,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
786,787,50,60.0,10800,5,1915,0.0,TA,TA,LwQ,686,0,686,TA,Y,966,686,1652,1,0,2,0,1,TA,7,Detchd,Unf,416,TA,0,0,196,0,0,139000,11.842229212112828,2338,60,196,3.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
787,788,60,76.0,10142,7,2004,0.0,Gd,TA,GLQ,656,300,956,Ex,Y,956,1128,2084,1,0,2,1,1,Gd,8,BuiltIn,RFn,618,TA,0,45,0,0,0,233000,12.358793732547838,3040,6,45,3.5,0,1,1,0,0,1,1,1,0,0,1,1,1,0,2,0,1
788,789,20,50.0,6000,4,1954,0.0,TA,TA,Unf,0,901,901,Ex,Y,901,0,901,0,0,1,0,1,TA,4,Detchd,Unf,281,Fa,0,0,0,0,0,107900,11.588960151246226,1802,8,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
789,790,60,70.04995836802665,12205,6,1966,157.0,TA,Fa,LwQ,568,264,832,Gd,Y,976,1111,2087,0,0,2,1,1,Gd,9,Attchd,Fin,444,TA,133,168,0,0,0,187500,12.141534124392603,2919,0,168,2.5,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1
790,791,120,43.0,3182,7,2005,11.0,Gd,TA,GLQ,16,1129,1145,Ex,Y,1145,0,1145,0,0,2,0,1,Gd,5,Attchd,Fin,397,TA,100,16,0,0,0,160200,11.984178313616395,2290,3,16,2.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,0,1
791,792,80,70.04995836802665,11333,6,1976,0.0,TA,TA,ALQ,539,490,1029,TA,Y,1062,0,1062,1,0,1,0,1,TA,5,Attchd,RFn,539,TA,120,0,0,0,0,146800,11.896826395162552,2091,31,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,2,0,1
792,793,60,92.0,9920,7,1996,0.0,Gd,TA,GLQ,862,255,1117,Ex,Y,1127,886,2013,1,0,2,1,1,TA,8,Attchd,Unf,455,TA,180,130,0,0,0,269790,12.50539915757667,3130,10,130,3.5,0,1,1,1,0,1,1,1,0,0,1,1,1,0,2,0,2
793,794,20,76.0,9158,8,2007,140.0,Gd,TA,Unf,0,1496,1496,Ex,Y,1496,0,1496,0,0,2,0,1,Gd,7,Attchd,Fin,474,TA,168,130,0,0,0,225000,12.323855681186558,2992,0,130,2.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,2,1,1
794,795,60,70.04995836802665,10832,7,1994,0.0,Gd,TA,Unf,0,712,712,Ex,Y,1086,809,1895,0,0,2,1,1,Gd,7,Attchd,Fin,409,TA,143,46,0,0,0,194500,12.178187442040638,2607,12,46,2.5,0,1,1,1,0,1,1,1,0,0,0,1,1,0,2,0,1
795,796,60,70.0,8400,6,1980,130.0,TA,TA,Unf,0,650,650,TA,Y,888,676,1564,0,0,2,1,1,TA,7,Attchd,Unf,476,TA,0,50,0,0,204,171000,12.049418835484797,2214,29,254,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
796,797,20,71.0,8197,6,1977,148.0,TA,TA,Unf,0,660,660,Ex,Y,1285,0,1285,0,0,1,1,1,TA,7,Attchd,RFn,528,TA,138,0,0,0,0,143500,11.874090314181814,1945,30,0,1.5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
797,798,20,57.0,7677,5,1953,0.0,TA,TA,BLQ,570,203,773,Gd,Y,773,0,773,0,0,1,0,1,TA,4,Attchd,Unf,240,TA,0,0,0,0,0,110000,11.608235644774552,1546,55,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
798,799,60,104.0,13518,9,2008,860.0,Ex,TA,Unf,0,1926,1926,Ex,Y,1966,1174,3140,0,0,3,1,1,Ex,11,BuiltIn,Fin,820,TA,144,78,0,0,0,485000,13.091904169919621,5066,0,78,3.5,3,1,1,1,0,1,1,1,1,0,0,1,0,0,2,1,2
799,800,50,60.0,7200,5,1937,252.0,TA,TA,ALQ,569,162,731,Ex,Y,981,787,1768,1,0,1,1,1,Gd,7,Detchd,Unf,240,TA,0,0,264,0,0,175000,12.072541252905651,2499,57,264,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
800,801,60,79.0,12798,6,1997,0.0,TA,TA,GLQ,462,154,616,Gd,Y,616,1072,1688,1,0,2,1,1,Gd,8,Attchd,RFn,603,TA,403,114,185,0,0,200000,12.206072645530174,2304,11,299,3.5,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,0,1
801,802,30,40.0,4800,4,1916,0.0,TA,TA,LwQ,197,999,1196,Ex,Y,1196,0,1196,1,0,1,0,1,TA,5,Detchd,Unf,440,TA,0,0,0,0,0,109900,11.607326140391713,2392,17,0,2.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
802,803,60,63.0,8199,7,2005,0.0,Gd,TA,GLQ,648,80,728,Ex,Y,728,728,1456,1,0,2,1,1,Gd,7,Attchd,Fin,410,TA,36,18,0,0,0,189000,12.14950229404178,2184,3,18,3.5,0,1,1,1,0,1,1,1,0,0,1,1,0,0,2,0,1
803,804,60,107.0,13891,9,2008,424.0,Ex,TA,Unf,0,1734,1734,Ex,Y,1734,1088,2822,0,0,3,1,1,Ex,12,BuiltIn,RFn,1020,TA,52,170,0,0,192,582933,13.275827535915461,4556,0,362,3.5,3,1,1,1,0,1,1,1,1,1,0,1,0,0,2,1,2
804,805,20,75.0,9000,5,1954,0.0,TA,TA,LwQ,812,124,936,TA,Y,1128,0,1128,0,0,1,0,1,TA,5,Attchd,Unf,286,TA,0,0,0,0,0,118000,11.678439903447801,2064,52,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
805,806,20,91.0,12274,7,2008,256.0,Gd,TA,Unf,0,1417,1417,Ex,Y,1428,0,1428,0,0,2,0,1,Ex,6,Attchd,RFn,554,TA,0,60,0,0,0,227680,12.33569641332368,2845,0,60,2.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,2,1,1
806,807,80,75.0,9750,5,1967,0.0,TA,TA,ALQ,400,100,980,Gd,Y,980,0,980,0,0,2,0,1,TA,6,Attchd,Fin,384,TA,68,0,0,0,0,135500,11.816726919301892,1960,39,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2,0,1
807,808,70,144.0,21384,5,1923,0.0,TA,TA,GLQ,1309,15,1324,Ex,Y,1072,504,1576,2,0,1,1,1,Gd,6,Attchd,RFn,528,TA,0,312,0,0,0,223500,12.31716669303576,2900,5,312,3.5,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1
808,809,80,85.0,13400,5,1966,1047.0,TA,TA,ALQ,516,380,1024,TA,Y,1086,0,1086,1,0,1,0,1,TA,6,Attchd,RFn,484,TA,0,0,0,0,0,159950,11.982616545377663,2110,40,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
809,810,75,90.0,8100,5,1898,0.0,TA,TA,Unf,0,849,849,TA,N,1075,1063,2138,0,0,2,0,3,TA,11,Detchd,Unf,360,Fa,40,156,0,0,0,106000,11.571194373094205,2987,44,156,2.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,1
810,811,20,78.0,10140,6,1974,99.0,TA,TA,ALQ,663,0,1040,Fa,Y,1309,0,1309,1,0,1,1,1,Gd,5,Attchd,RFn,484,TA,265,0,0,0,0,181000,12.106252310247962,2349,7,0,2.5,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1
811,812,120,70.04995836802665,4438,6,2004,169.0,Gd,TA,GLQ,662,186,848,Ex,Y,848,0,848,1,0,1,0,1,Gd,4,Attchd,Fin,420,TA,140,0,0,0,0,144500,11.881034786534624,1696,4,0,2.0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,2,0,1
812,813,20,66.0,8712,5,1952,0.0,Fa,TA,Unf,0,540,540,TA,N,1044,0,1044,0,0,1,0,1,Fa,4,Basment,Unf,504,TA,0,0,0,0,0,55993,10.932981961904135,1584,58,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
813,814,20,75.0,9750,6,1958,243.0,TA,TA,Rec,608,834,1442,Gd,Y,1442,0,1442,0,0,1,1,1,TA,7,Attchd,RFn,301,TA,0,0,275,0,0,157900,11.969717200243734,2884,49,275,1.5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
814,815,50,45.0,8248,5,1918,0.0,TA,TA,Unf,0,686,686,Gd,Y,686,564,1250,0,1,1,1,1,Fa,7,Detchd,Unf,280,TA,207,0,96,0,0,116000,11.661345470088502,1936,56,96,2.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
815,816,20,48.0,12137,7,1998,442.0,TA,TA,Unf,0,1649,1649,Ex,Y,1661,0,1661,0,0,2,0,1,Gd,6,Attchd,RFn,598,TA,0,34,0,0,0,224900,12.323411137947407,3310,12,34,2.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,2,0,1
816,817,20,70.04995836802665,11425,5,1954,0.0,TA,TA,BLQ,486,522,1008,Gd,Y,1008,0,1008,0,0,1,0,1,TA,4,Attchd,RFn,275,TA,0,0,120,0,0,137000,11.827736204810263,2016,52,120,1.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
817,818,20,70.04995836802665,13265,8,2002,148.0,Gd,TA,GLQ,1218,350,1568,Ex,Y,1689,0,1689,1,0,2,0,1,Gd,7,Attchd,RFn,857,TA,150,59,0,0,0,271000,12.509874099861838,3257,6,59,3.0,3,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
818,819,80,80.0,8816,6,1971,80.0,TA,TA,GLQ,504,506,1010,Gd,Y,1052,0,1052,1,0,1,0,1,TA,6,Attchd,Unf,440,TA,0,0,0,0,0,155000,11.951180395901384,2062,39,0,2.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
819,820,120,44.0,6371,7,2009,128.0,Gd,TA,GLQ,733,625,1358,Ex,Y,1358,0,1358,1,0,2,0,1,Gd,6,Attchd,RFn,484,TA,192,35,0,0,0,224000,12.319401330837177,2716,0,35,3.0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,1,2
820,821,60,72.0,7226,7,2003,0.0,Gd,TA,Unf,0,798,798,Ex,Y,798,842,1640,0,0,2,1,1,Gd,6,Attchd,RFn,595,TA,0,45,0,0,0,183000,12.117241431823558,2438,5,45,2.5,0,1,1,0,0,1,1,1,0,0,0,1,1,0,2,0,1
821,822,20,60.0,6000,4,1953,0.0,Fa,TA,Unf,0,936,936,TA,N,936,0,936,0,0,1,0,1,TA,4,Detchd,Unf,576,TA,0,32,112,0,0,93000,11.440354772135393,1872,56,144,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1
822,823,60,70.04995836802665,12394,7,2003,0.0,Gd,TA,Unf,0,847,847,Ex,Y,847,886,1733,0,0,2,1,1,Gd,7,BuiltIn,Fin,433,TA,100,48,0,0,0,225000,12.323855681186558,2580,4,48,2.5,0,1,1,1,0,1,1,1,0,1,0,1,1,0,2,0,1
823,824,50,60.0,9900,6,1940,0.0,TA,TA,Unf,0,778,778,TA,Y,944,545,1489,0,0,2,0,1,TA,7,Detchd,Unf,240,TA,335,0,0,0,0,139500,11.845819880243557,2267,59,0,2.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
824,825,20,81.0,11216,8,2006,0.0,Gd,Gd,Unf,0,1489,1489,Ex,Y,1489,0,1489,0,0,2,0,1,Gd,7,Attchd,RFn,776,TA,0,140,0,0,0,232600,12.3570755190667,2978,0,140,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
825,826,20,114.0,14803,10,2007,816.0,Ex,TA,GLQ,1636,442,2078,Ex,Y,2084,0,2084,1,0,2,0,1,Ex,7,Attchd,Fin,1220,TA,188,45,0,0,0,385000,12.86099861326992,4162,0,45,3.0,3,0,1,1,0,1,1,1,1,0,1,1,0,0,2,0,2
826,827,45,50.0,6130,5,1924,0.0,TA,TA,ALQ,784,0,784,Gd,Y,784,0,784,1,0,1,0,1,Gd,5,None,None,0,None,0,0,116,0,0,109500,11.603679828238693,1568,58,116,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
827,828,20,65.0,8529,7,2001,0.0,Gd,TA,GLQ,20,1434,1454,Ex,Y,1434,0,1434,0,0,2,0,1,Gd,6,Attchd,RFn,527,TA,290,39,0,0,0,189000,12.14950229404178,2888,8,39,2.0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
828,829,60,70.04995836802665,28698,5,1967,0.0,TA,Gd,LwQ,249,0,1013,TA,Y,1160,966,2126,0,1,2,1,1,TA,7,Attchd,Fin,538,TA,486,0,0,0,225,185000,12.128111104060462,3139,42,225,3.0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,2,0,1
829,830,160,24.0,2544,7,2005,0.0,Gd,TA,Unf,0,600,600,Ex,Y,520,623,1223,0,0,2,1,1,Gd,4,Detchd,RFn,480,TA,0,166,0,0,0,147400,11.900905258737373,1823,1,166,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
830,831,20,80.0,11900,6,1957,387.0,TA,TA,Rec,1040,352,1392,TA,Y,1392,0,1392,1,0,1,1,1,TA,6,Attchd,RFn,458,TA,0,0,0,0,192,166000,12.01974306733868,2784,51,192,2.5,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1
831,832,160,30.0,3180,7,2005,0.0,TA,TA,Unf,0,600,600,Ex,Y,520,600,1200,0,0,2,1,1,Gd,4,Detchd,RFn,480,TA,0,166,0,0,0,151000,11.925035115797062,1800,1,166,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
832,833,60,44.0,9548,7,2003,223.0,Gd,TA,GLQ,483,458,941,Ex,Y,941,888,1829,1,0,2,1,1,Gd,7,Attchd,RFn,613,TA,192,39,0,0,0,237000,12.375815420117268,2770,7,39,3.5,0,1,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
833,834,20,100.0,10004,6,1964,180.0,TA,TA,Rec,196,975,1516,TA,Y,1516,0,1516,0,0,1,1,1,TA,6,Attchd,RFn,472,TA,0,0,0,0,152,167000,12.025749091398891,3032,45,152,1.5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
834,835,20,75.0,7875,5,1961,136.0,TA,TA,Rec,572,572,1144,Gd,Y,1144,0,1144,1,0,1,0,1,TA,6,Attchd,Unf,456,TA,0,0,0,0,0,139950,11.8490404949436,2288,47,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
835,836,20,60.0,9600,4,1950,0.0,TA,TA,BLQ,442,625,1067,TA,Y,1067,0,1067,0,0,2,0,1,Gd,4,Attchd,Unf,436,TA,290,0,0,0,0,128000,11.759785542901755,2134,15,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
836,837,30,90.0,8100,5,1948,0.0,TA,TA,Rec,338,1221,1559,Gd,Y,1559,0,1559,1,0,1,0,1,TA,5,Detchd,Unf,812,TA,0,116,230,0,0,153500,11.941455846009388,3118,34,346,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
837,838,160,21.0,1680,6,1973,158.0,TA,TA,BLQ,330,153,483,TA,Y,483,504,987,1,0,1,1,1,TA,5,Detchd,Unf,264,TA,0,0,0,0,0,100000,11.512925464970229,1470,35,0,2.5,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
838,839,20,75.0,9525,5,1995,0.0,TA,TA,Unf,0,1099,1099,Ex,Y,1099,0,1099,0,0,1,1,1,Gd,6,Attchd,Unf,352,TA,278,0,0,0,0,144000,11.877568578558138,2198,2,0,1.5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2,0,1
839,840,50,70.0,11767,5,1946,0.0,TA,TA,BLQ,352,416,768,Ex,Y,768,432,1200,0,0,1,0,1,TA,6,Detchd,Unf,240,TA,0,0,0,0,0,130500,11.779128505744886,1968,13,0,1.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
840,841,70,70.04995836802665,12155,6,1925,0.0,TA,TA,BLQ,156,516,672,TA,N,810,672,1482,0,0,2,0,1,Fa,7,Detchd,Unf,400,TA,0,0,254,0,0,140000,11.84939770159144,2154,58,254,2.0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
841,842,70,60.0,10440,5,1904,0.0,TA,TA,Unf,0,650,650,Gd,Y,958,581,1539,0,0,2,0,1,Gd,8,Detchd,Unf,686,Gd,70,78,68,0,0,157500,11.967180737247824,2189,6,146,2.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,1
842,843,80,82.0,9020,6,1966,183.0,TA,TA,Rec,312,276,1127,TA,Y,1165,0,1165,1,0,1,1,1,TA,6,Attchd,RFn,490,Gd,0,129,0,0,0,174900,12.071969661006694,2292,42,129,2.5,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1
843,844,90,80.0,8000,5,1961,0.0,TA,TA,Unf,0,1800,1800,Ex,N,1800,0,1800,0,0,2,0,2,TA,10,None,None,0,None,0,0,0,0,0,141000,11.856515169360305,3600,46,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
844,845,50,100.0,12665,5,1915,0.0,TA,TA,Unf,0,876,876,Gd,Y,876,540,1416,0,0,1,1,1,TA,7,Detchd,Unf,720,TA,418,0,194,0,0,153900,11.94405831982697,2292,58,194,1.5,3,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1
845,846,85,70.04995836802665,16647,5,1975,0.0,TA,TA,ALQ,1390,0,1390,TA,Y,1701,0,1701,1,0,2,0,1,TA,6,Basment,Fin,611,TA,0,0,0,0,0,171000,12.049418835484797,3091,26,0,3.0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1
846,847,60,75.0,9317,7,1993,137.0,Gd,TA,ALQ,513,227,740,Ex,Y,1006,769,1775,1,0,2,1,1,Gd,7,Attchd,Unf,425,TA,234,72,192,0,0,213000,12.269047444691562,2515,16,264,3.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
847,848,20,36.0,15523,5,1972,0.0,TA,TA,BLQ,460,404,864,Ex,Y,864,0,864,1,0,1,0,1,TA,5,Attchd,Unf,338,TA,0,0,0,0,0,133500,11.801856756822442,1728,37,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
848,849,50,75.0,45600,6,1908,0.0,TA,TA,Unf,0,907,907,TA,Y,1307,1051,2358,0,0,3,0,1,TA,10,Detchd,Unf,360,Fa,486,40,0,0,175,240000,12.388394202324129,3265,11,215,3.0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1
849,850,80,80.0,9600,6,1976,360.0,Gd,TA,Unf,0,528,528,Ex,Y,1094,761,1855,0,0,2,1,1,TA,7,Attchd,RFn,512,TA,113,100,0,0,0,187000,12.138863895836725,2383,13,100,2.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
850,851,120,36.0,4435,6,2003,170.0,Gd,TA,GLQ,659,189,848,Ex,Y,848,0,848,1,0,1,0,1,Gd,3,Attchd,Fin,420,TA,140,0,0,0,0,131500,11.786762130599957,1696,4,0,2.0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,2,0,1
851,852,120,70.04995836802665,3196,8,2003,40.0,Gd,TA,Unf,0,1273,1273,Ex,Y,1456,0,1456,0,0,2,0,1,Gd,7,Attchd,Fin,400,TA,143,20,0,0,0,215000,12.2783933071098,2729,3,20,2.0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,2,0,1
852,853,75,53.0,7128,7,1941,0.0,TA,TA,Rec,364,554,918,Gd,Y,918,728,1646,0,0,2,0,1,TA,7,Detchd,Unf,240,TA,0,0,0,0,126,164000,12.007621706806335,2564,57,126,2.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
853,854,80,70.04995836802665,12095,6,1964,115.0,TA,TA,Rec,564,563,1127,TA,Y,1445,0,1445,0,0,1,1,1,TA,7,Attchd,RFn,645,TA,180,0,0,0,0,158000,11.970350312009105,2572,45,0,1.5,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1
854,855,20,102.0,17920,5,1955,0.0,TA,TA,ALQ,306,372,1763,TA,Y,1779,0,1779,1,0,1,1,1,TA,6,Attchd,Unf,454,TA,0,418,0,0,312,170000,12.043553716032399,3542,32,730,2.5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
855,856,20,70.04995836802665,6897,5,1962,0.0,TA,TA,ALQ,659,381,1040,Ex,Y,1040,0,1040,1,0,1,1,1,TA,6,Detchd,Unf,260,TA,0,104,0,0,0,127000,11.751942365440728,2080,0,104,2.5,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
856,857,80,70.04995836802665,10970,6,1978,0.0,TA,Gd,GLQ,505,0,940,TA,Y,1026,0,1026,1,0,1,0,1,TA,5,Detchd,Unf,576,TA,0,0,34,0,0,147000,11.898187865760873,1966,30,34,2.0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1
857,858,60,65.0,8125,6,1994,0.0,TA,TA,Unf,0,702,702,Gd,Y,702,779,1481,0,0,2,1,1,TA,6,Attchd,Fin,343,TA,0,36,0,0,0,174000,12.066810578196666,2183,14,36,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
858,859,20,80.0,10400,7,1976,189.0,TA,TA,Unf,0,1090,1090,TA,Y,1370,0,1370,0,0,2,0,1,TA,6,Attchd,RFn,479,TA,0,0,0,0,0,152000,11.931635799828413,2460,33,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
859,860,60,70.04995836802665,11029,6,1968,220.0,TA,TA,BLQ,619,435,1054,TA,Y,1512,1142,2654,1,0,2,1,1,Gd,9,Attchd,Unf,619,TA,0,65,0,0,222,250000,12.429216196844383,3708,22,287,3.5,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
860,861,50,55.0,7642,7,1918,0.0,Gd,TA,Unf,0,912,912,Gd,Y,912,514,1426,0,0,1,1,1,Gd,7,Detchd,Unf,216,TA,0,240,0,0,0,189950,12.154516158615772,2338,9,240,1.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
861,862,190,75.0,11625,5,1965,0.0,TA,TA,BLQ,841,198,1039,Ex,Y,1039,0,1039,1,0,1,1,1,TA,6,Attchd,Unf,504,TA,0,0,0,0,0,131500,11.786762130599957,2078,45,0,2.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,1
862,863,20,81.0,9672,6,1984,0.0,TA,TA,GLQ,338,702,1040,TA,Y,1097,0,1097,0,0,2,0,1,TA,6,Attchd,Unf,480,TA,0,0,0,0,0,152000,11.931635799828413,2137,25,0,2.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,1
863,864,20,70.0,7931,5,1959,0.0,TA,TA,BLQ,1148,0,1148,TA,Y,1148,0,1148,1,0,1,0,1,TA,6,Attchd,Unf,672,TA,0,0,0,0,0,132500,11.794337924408413,2296,50,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
864,865,20,72.0,8640,7,2007,0.0,Gd,TA,Unf,0,1372,1372,Ex,Y,1372,0,1372,0,0,2,0,1,Gd,6,Attchd,Fin,529,TA,0,140,0,0,0,250580,12.431533509799543,2744,0,140,2.0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,2,0,1
865,866,20,70.04995836802665,8750,5,1970,76.0,TA,TA,BLQ,828,174,1002,TA,Y,1002,0,1002,1,0,1,0,1,TA,5,Detchd,Unf,902,TA,0,0,0,0,0,148500,11.908340237224891,2004,39,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
866,867,20,67.0,10656,8,2006,274.0,Gd,TA,Unf,0,1638,1638,Ex,Y,1646,0,1646,0,0,2,0,1,Gd,6,Attchd,RFn,870,TA,192,80,0,0,0,248900,12.424806488355683,3284,0,80,2.0,3,0,1,1,0,1,1,1,0,0,0,1,1,0,2,1,1
867,868,20,85.0,6970,4,1961,0.0,TA,TA,ALQ,932,108,1040,TA,Y,1120,0,1120,1,0,1,1,1,Fa,5,Attchd,RFn,544,TA,168,0,0,0,0,129000,11.76756768334381,2160,46,0,2.5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
868,869,60,70.04995836802665,14762,5,1948,0.0,TA,None,None,0,0,0,Gd,Y,1547,720,2320,0,0,2,0,1,TA,7,Attchd,Unf,672,TA,120,144,0,0,0,169000,12.037653993905211,2320,56,144,2.0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
