,Id,LotFrontage,LotArea,LotShape,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log
815,816,48.0,12137,IR2,Gtl,CollgCr,7,5,1998,1998,BrkFace,442.0,PConc,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,1998.0,2,598,0,34,0,0,0,0,0,5,2010,224900,12.323411137947407
816,817,70.04995836802665,11425,IR1,Gtl,NAmes,5,6,1954,1954,None,0.0,CBlock,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1954.0,1,275,0,0,120,0,0,0,0,7,2006,137000,11.827736204810263
817,818,70.04995836802665,13265,IR1,Gtl,Mitchel,8,5,2002,2002,BrkFace,148.0,PConc,1218,0,350,1568,1689,0,0,1689,1,0,2,0,3,1,7,2,2002.0,3,857,150,59,0,0,0,0,0,7,2008,271000,12.509874099861838
818,819,80.0,8816,Reg,Gtl,ClearCr,6,7,1971,1971,BrkFace,80.0,CBlock,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,1971.0,2,440,0,0,0,0,0,0,0,6,2010,155000,11.951180395901384
819,820,44.0,6371,IR1,Gtl,NridgHt,7,5,2009,2010,Stone,128.0,PConc,733,0,625,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2010.0,2,484,192,35,0,0,0,0,0,6,2010,224000,12.319401330837177
820,821,72.0,7226,IR1,Gtl,CollgCr,7,5,2003,2003,None,0.0,PConc,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2003.0,2,595,0,45,0,0,0,0,0,6,2008,183000,12.117241431823558
821,822,60.0,6000,Reg,Mod,OldTown,4,4,1953,1953,None,0.0,CBlock,0,0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,1974.0,2,576,0,32,112,0,0,0,0,2,2009,93000,11.440354772135393
822,823,70.04995836802665,12394,IR1,Gtl,Gilbert,7,5,2003,2003,None,0.0,PConc,0,0,847,847,847,886,0,1733,0,0,2,1,3,1,7,1,2003.0,2,433,100,48,0,0,0,0,0,10,2007,225000,12.323855681186558
823,824,60.0,9900,Reg,Gtl,SWISU,6,7,1940,1950,None,0.0,BrkTil,0,0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1940.0,1,240,335,0,0,0,0,0,0,7,2009,139500,11.845819880243557
824,825,81.0,11216,Reg,Gtl,Somerst,8,5,2006,2006,None,0.0,PConc,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2006.0,2,776,0,140,0,0,0,0,0,6,2006,232600,12.3570755190667
825,826,114.0,14803,Reg,Gtl,NridgHt,10,5,2007,2008,BrkFace,816.0,PConc,1636,0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,2007.0,3,1220,188,45,0,0,0,0,0,6,2008,385000,12.86099861326992
826,827,50.0,6130,Reg,Gtl,BrkSide,5,6,1924,1950,None,0.0,BrkTil,784,0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,1924.0,0,0,0,0,116,0,0,0,0,5,2008,109500,11.603679828238693
827,828,65.0,8529,IR1,Gtl,SawyerW,7,5,2001,2001,None,0.0,PConc,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2001.0,2,527,290,39,0,0,0,0,0,4,2009,189000,12.14950229404178
828,829,70.04995836802665,28698,IR2,Sev,ClearCr,5,5,1967,1967,None,0.0,PConc,249,764,0,1013,1160,966,0,2126,0,1,2,1,3,1,7,0,1967.0,2,538,486,0,0,0,225,0,0,6,2009,185000,12.128111104060462
829,830,24.0,2544,Reg,Gtl,Somerst,7,5,2005,2005,None,0.0,PConc,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,7,2006,147400,11.900905258737373
830,831,80.0,11900,IR1,Gtl,NAmes,6,5,1957,1957,BrkFace,387.0,CBlock,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,1957.0,2,458,0,0,0,0,192,0,0,6,2008,166000,12.01974306733868
831,832,30.0,3180,Reg,Gtl,Somerst,7,5,2005,2005,None,0.0,PConc,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,6,2006,151000,11.925035115797062
832,833,44.0,9548,IR1,Gtl,CollgCr,7,6,2003,2003,BrkFace,223.0,PConc,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2003.0,2,613,192,39,0,0,0,0,0,1,2010,237000,12.375815420117268
833,834,100.0,10004,Reg,Gtl,NAmes,6,6,1964,1964,BrkFace,180.0,CBlock,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,1964.0,2,472,0,0,0,0,152,0,0,2,2009,167000,12.025749091398891
834,835,75.0,7875,Reg,Gtl,NAmes,5,6,1961,1961,BrkFace,136.0,CBlock,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1961.0,2,456,0,0,0,0,0,0,0,9,2008,139950,11.8490404949436
835,836,60.0,9600,Reg,Gtl,Sawyer,4,7,1950,1995,None,0.0,CBlock,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,1996.0,2,436,290,0,0,0,0,0,0,2,2010,128000,11.759785542901755
836,837,90.0,8100,Reg,Gtl,OldTown,5,6,1948,1973,None,0.0,BrkTil,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,1948.0,2,812,0,116,230,0,0,0,0,6,2007,153500,11.941455846009388
837,838,21.0,1680,Reg,Gtl,BrDale,6,5,1973,1973,BrkFace,158.0,CBlock,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1973.0,1,264,0,0,0,0,0,0,0,11,2008,100000,11.512925464970229
838,839,75.0,9525,Reg,Gtl,CollgCr,5,6,1995,2006,None,0.0,PConc,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1999.0,1,352,278,0,0,0,0,0,0,6,2008,144000,11.877568578558138
839,840,70.0,11767,Reg,Gtl,Edwards,5,6,1946,1995,None,0.0,CBlock,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1946.0,1,240,0,0,0,0,0,0,0,5,2008,130500,11.779128505744886
840,841,70.04995836802665,12155,IR1,Gtl,SWISU,6,8,1925,1950,None,0.0,BrkTil,156,0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1934.0,1,400,0,0,254,0,0,0,0,3,2008,140000,11.84939770159144
841,842,60.0,10440,Reg,Gtl,OldTown,5,8,1904,2002,None,0.0,PConc,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,1983.0,2,686,70,78,68,0,0,0,0,6,2008,157500,11.967180737247824
842,843,82.0,9020,Reg,Gtl,NAmes,6,7,1966,1966,BrkFace,183.0,CBlock,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,1966.0,2,490,0,129,0,0,0,0,0,5,2008,174900,12.071969661006694
843,844,80.0,8000,Reg,Gtl,NAmes,5,4,1961,1961,None,0.0,CBlock,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,1961.0,0,0,0,0,0,0,0,0,0,7,2007,141000,11.856515169360305
844,845,100.0,12665,IR1,Gtl,OldTown,5,8,1915,1950,None,0.0,BrkTil,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,1949.0,3,720,418,0,194,0,0,0,0,6,2008,153900,11.94405831982697
845,846,70.04995836802665,16647,IR1,Gtl,Sawyer,5,5,1975,1981,None,0.0,CBlock,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,1975.0,2,611,0,0,0,0,0,0,0,1,2007,171000,12.049418835484797
846,847,75.0,9317,Reg,Gtl,SawyerW,7,5,1993,1993,BrkFace,137.0,PConc,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,1993.0,2,425,234,72,192,0,0,0,0,7,2009,213000,12.269047444691562
847,848,36.0,15523,IR1,Gtl,CollgCr,5,6,1972,1972,None,0.0,CBlock,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1972.0,1,338,0,0,0,0,0,0,0,8,2009,133500,11.801856756822442
848,849,75.0,45600,IR2,Gtl,ClearCr,6,8,1908,1997,None,0.0,BrkTil,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,1908.0,2,360,486,40,0,0,175,0,0,9,2008,240000,12.388394202324129
849,850,80.0,9600,Reg,Gtl,Veenker,6,7,1976,1994,BrkFace,360.0,CBlock,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,1976.0,2,512,113,100,0,0,0,0,0,8,2007,187000,12.138863895836725
850,851,36.0,4435,Reg,Gtl,CollgCr,6,5,2003,2003,BrkFace,170.0,PConc,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2003.0,2,420,140,0,0,0,0,0,0,11,2007,131500,11.786762130599957
851,852,70.04995836802665,3196,Reg,Gtl,Blmngtn,8,5,2003,2003,BrkFace,40.0,PConc,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2003.0,2,400,143,20,0,0,0,0,0,5,2006,215000,12.2783933071098
852,853,53.0,7128,Reg,Gtl,Crawfor,7,5,1941,1950,None,0.0,CBlock,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1941.0,1,240,0,0,0,0,126,0,0,8,2007,164000,12.007621706806335
853,854,70.04995836802665,12095,IR1,Gtl,NAmes,6,6,1964,1964,BrkFace,115.0,CBlock,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,1964.0,2,645,180,0,0,0,0,0,0,8,2009,158000,11.970350312009105
854,855,102.0,17920,Reg,Gtl,Sawyer,5,4,1955,1974,None,0.0,CBlock,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,1955.0,2,454,0,418,0,0,312,0,0,7,2006,170000,12.043553716032399
855,856,70.04995836802665,6897,IR1,Gtl,Sawyer,5,8,1962,2010,None,0.0,CBlock,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,0,4,2010,127000,11.751942365440728
856,857,70.04995836802665,10970,IR1,Mod,CollgCr,6,6,1978,1978,None,0.0,CBlock,505,435,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,1981.0,2,576,0,0,34,0,0,0,0,10,2008,147000,11.898187865760873
857,858,65.0,8125,Reg,Gtl,Gilbert,6,5,1994,1995,None,0.0,PConc,0,0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,1994.0,2,343,0,36,0,0,0,0,0,3,2009,174000,12.066810578196666
858,859,80.0,10400,Reg,Gtl,NWAmes,7,5,1976,1976,BrkFace,189.0,CBlock,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,1976.0,2,479,0,0,0,0,0,0,0,6,2009,152000,11.931635799828413
859,860,70.04995836802665,11029,IR1,Gtl,NWAmes,6,7,1968,1984,BrkFace,220.0,CBlock,619,0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,1968.0,2,619,0,65,0,0,222,0,0,8,2006,250000,12.429216196844383
860,861,55.0,7642,Reg,Gtl,Crawfor,7,8,1918,1998,None,0.0,BrkTil,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1925.0,1,216,0,240,0,0,0,0,0,6,2007,189950,12.154516158615772
861,862,75.0,11625,Reg,Gtl,Sawyer,5,4,1965,1965,None,0.0,PConc,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,1965.0,2,504,0,0,0,0,0,0,0,4,2010,131500,11.786762130599957
862,863,81.0,9672,Reg,Gtl,SawyerW,6,5,1984,1985,None,0.0,PConc,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,1986.0,2,480,0,0,0,0,0,0,0,5,2010,152000,11.931635799828413
863,864,70.0,7931,Reg,Gtl,NAmes,5,5,1959,1959,None,0.0,CBlock,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1959.0,1,672,0,0,0,0,0,0,0,7,2009,132500,11.794337924408413
864,865,72.0,8640,Reg,Gtl,Somerst,7,5,2007,2008,None,0.0,PConc,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2008.0,2,529,0,140,0,0,0,0,0,5,2008,250580,12.431533509799543
865,866,70.04995836802665,8750,IR1,Gtl,NAmes,5,6,1970,1970,BrkFace,76.0,CBlock,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,1973.0,2,902,0,0,0,0,0,0,0,8,2009,148500,11.908340237224891
866,867,67.0,10656,IR1,Gtl,Timber,8,5,2006,2007,Stone,274.0,PConc,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,2007.0,3,870,192,80,0,0,0,0,0,11,2007,248900,12.424806488355683
867,868,85.0,6970,Reg,Gtl,Sawyer,4,5,1961,1961,None,0.0,CBlock,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961.0,2,544,168,0,0,0,0,0,400,5,2007,129000,11.76756768334381
868,869,70.04995836802665,14762,IR2,Gtl,Gilbert,5,6,1948,1950,None,0.0,Slab,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979.0,2,672,120,144,0,0,0,0,0,5,2006,169000,12.037653993905211
869,870,80.0,9938,Reg,Gtl,SawyerW,7,5,1993,1994,BrkFace,246.0,PConc,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,1993.0,2,574,156,90,0,0,0,0,0,6,2010,236000,12.371587084007746
870,871,60.0,6600,Reg,Gtl,NAmes,5,5,1962,1962,None,0.0,CBlock,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1962.0,1,308,0,0,0,0,0,0,0,8,2009,109500,11.603679828238693
871,872,70.0,8750,Reg,Gtl,CollgCr,6,5,1998,1998,BrkFace,116.0,PConc,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,1998.0,2,523,0,77,0,0,0,0,0,6,2010,200500,12.20856952572876
872,873,74.0,8892,Reg,Gtl,NAmes,5,7,1953,1996,None,0.0,Stone,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,1953.0,2,414,196,0,150,0,0,0,0,10,2008,116000,11.661345470088502
873,874,60.0,12144,Reg,Gtl,NAmes,5,7,1949,1950,None,0.0,CBlock,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1949.0,1,288,0,28,0,0,0,0,0,9,2009,133000,11.79810440720389
874,875,52.0,5720,Reg,Gtl,OldTown,5,6,1941,1950,None,0.0,CBlock,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1941.0,1,200,26,0,0,0,0,0,0,8,2009,66500,11.104957226643945
875,876,75.0,9000,Reg,Gtl,Somerst,8,5,2007,2007,None,0.0,PConc,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007.0,2,550,208,364,0,0,0,0,0,8,2007,303477,12.623061104072981
876,877,94.0,25286,Reg,Mod,Mitchel,4,5,1963,1963,None,0.0,PConc,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,1963.0,2,648,0,0,0,0,0,0,0,1,2007,132250,11.792449349720545
877,878,74.0,8834,Reg,Gtl,NridgHt,9,5,2004,2005,Stone,216.0,PConc,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,2004.0,3,738,184,0,0,0,0,0,0,6,2009,350000,12.765688433465597
878,879,88.0,11782,IR1,Gtl,Sawyer,5,7,1961,1995,None,0.0,CBlock,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,1987.0,2,576,192,0,0,0,0,0,400,6,2010,148000,11.904967552746252
879,880,70.04995836802665,7000,IR1,Gtl,CollgCr,5,8,1978,2005,BrkFace,90.0,CBlock,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1978.0,1,336,0,0,0,0,0,0,0,7,2009,136500,11.824079893607152
880,881,60.0,7024,Reg,Gtl,Edwards,5,5,2005,2006,None,0.0,PConc,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2005.0,2,450,0,49,0,0,0,0,0,6,2007,157000,11.964001084330445
881,882,44.0,13758,IR1,Gtl,Timber,7,5,1990,1991,BrkFace,117.0,CBlock,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,1990.0,2,400,168,36,0,0,0,0,0,4,2007,187500,12.141534124392603
882,883,70.04995836802665,9636,IR1,Gtl,Gilbert,6,5,1992,1993,None,0.0,PConc,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,1993.0,2,389,342,40,0,0,0,0,0,12,2009,178000,12.089538829274222
883,884,60.0,6204,Reg,Gtl,SWISU,4,5,1912,1950,None,0.0,PConc,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1997.0,1,440,0,188,0,0,0,0,0,3,2006,118500,11.682668239557323
884,885,65.0,7150,Reg,Gtl,NAmes,5,5,1967,1967,BrkFace,60.0,CBlock,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1967.0,1,288,0,0,0,0,0,0,0,7,2009,100000,11.512925464970229
885,886,50.0,5119,IR1,Gtl,Somerst,9,5,1999,2000,BrkFace,60.0,PConc,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,1999.0,2,506,97,65,0,0,0,0,0,1,2008,328900,12.703509032177148
886,887,70.0,8393,Reg,Gtl,NAmes,5,5,1959,2005,BrkFace,122.0,CBlock,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2005.0,2,588,272,54,0,0,0,0,0,6,2006,145000,11.884489021402711
887,888,59.0,16466,IR1,Gtl,Edwards,5,7,1955,1955,None,0.0,PConc,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1955.0,1,300,121,0,0,0,265,0,0,4,2008,135500,11.816726919301892
888,889,95.0,15865,IR1,Mod,NAmes,8,6,1970,1970,None,0.0,PConc,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,1970.0,2,621,81,207,0,0,224,0,0,10,2007,268000,12.498742259492994
889,890,128.0,12160,Reg,Gtl,NAmes,6,4,1953,1953,BrkFace,90.0,CBlock,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,1953.0,2,505,0,0,0,162,0,0,0,2,2009,149500,11.915051671812877
890,891,60.0,8064,Reg,Gtl,NAmes,5,7,1949,2006,None,0.0,CBlock,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2003.0,2,576,0,0,0,0,0,0,2000,7,2007,122900,11.719126295554126
891,892,70.0,11184,Reg,Gtl,Sawyer,6,5,1978,1978,BrkFace,92.0,CBlock,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,1978.0,2,440,243,0,0,0,0,0,0,7,2009,172500,12.058152515453552
892,893,70.0,8414,Reg,Gtl,Sawyer,6,8,1963,2003,None,0.0,CBlock,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1963.0,1,264,192,0,0,0,0,0,0,2,2006,154500,11.947949375319936
893,894,70.04995836802665,13284,Reg,Gtl,Sawyer,5,5,1954,1954,None,0.0,PConc,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1954.0,1,354,511,116,0,0,0,0,0,6,2008,165000,12.013700752882718
894,895,64.0,7018,Reg,Gtl,SawyerW,5,5,1979,1979,None,0.0,Slab,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,1979.0,2,400,0,0,0,0,0,0,0,6,2009,118858,11.685684782260491
895,896,71.0,7056,Reg,Gtl,NAmes,6,5,1963,1963,BrkFace,415.0,CBlock,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,1963.0,2,483,0,50,0,0,0,0,0,10,2008,140000,11.84939770159144
896,897,50.0,8765,Reg,Gtl,IDOTRR,4,6,1936,1950,None,0.0,BrkTil,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1936.0,1,327,0,28,0,0,0,0,0,4,2006,106500,11.575900264131617
897,898,64.0,7018,Reg,Gtl,SawyerW,5,5,1979,1979,None,0.0,Slab,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,1979.0,2,528,154,0,0,0,0,0,0,6,2009,142953,11.870271183889114
898,899,100.0,12919,IR1,Gtl,NridgHt,9,5,2009,2010,Stone,760.0,PConc,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,2009.0,3,820,0,67,0,0,0,0,0,3,2010,611657,13.323926946863102
899,900,65.0,6993,Reg,Gtl,Sawyer,5,7,1961,1994,None,0.0,CBlock,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1961.0,1,288,0,0,0,0,0,0,0,6,2006,135000,11.813030057420567
900,901,70.04995836802665,7340,IR1,Gtl,NAmes,4,6,1971,1971,None,0.0,CBlock,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1979.0,1,684,0,0,0,0,0,0,0,6,2007,110000,11.608235644774552
901,902,64.0,8712,IR1,Gtl,NAmes,5,7,1957,2000,None,0.0,CBlock,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1968.0,1,756,0,0,0,0,0,0,0,5,2009,153000,11.938193200374572
902,903,63.0,7875,Reg,Gtl,Gilbert,7,5,2003,2003,None,0.0,PConc,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2003.0,2,393,0,75,0,0,0,0,0,7,2006,180000,12.100712129872347
903,904,50.0,14859,IR1,Gtl,Gilbert,7,5,2006,2006,BrkFace,27.0,PConc,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,2006.0,3,690,144,60,0,0,0,0,0,8,2006,240000,12.388394202324129
904,905,70.04995836802665,6173,IR1,Gtl,Sawyer,5,6,1967,1967,BrkFace,75.0,CBlock,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1967.0,1,288,0,0,0,0,0,0,0,8,2007,125500,11.740061037553975
905,906,80.0,9920,Reg,Gtl,NAmes,5,5,1954,1954,Stone,110.0,CBlock,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1954.0,1,280,0,0,164,0,0,0,0,2,2010,128000,11.759785542901755
906,907,116.0,13501,IR1,Gtl,Somerst,8,5,2006,2006,Stone,208.0,PConc,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006.0,3,865,0,60,0,0,0,0,0,6,2007,255000,12.449018824140563
907,908,86.0,11500,IR1,Gtl,Crawfor,7,7,1936,1987,None,0.0,CBlock,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936.0,1,180,0,0,0,0,322,0,0,6,2006,250000,12.429216196844383
908,909,70.04995836802665,8885,IR1,Mod,Mitchel,5,5,1983,1983,None,0.0,CBlock,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,1983.0,2,484,164,0,0,0,0,0,0,6,2006,131000,11.782952602183288
909,910,149.0,12589,IR2,Gtl,Gilbert,6,5,2005,2005,None,0.0,PConc,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2005.0,2,390,36,24,0,0,0,0,0,6,2009,174000,12.066810578196666
910,911,80.0,11600,Reg,Gtl,NAmes,5,5,1960,1960,BrkFace,361.0,CBlock,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,1960.0,2,480,0,0,0,0,0,0,0,1,2010,154300,11.946654038351252
911,912,70.04995836802665,9286,IR1,Mod,CollgCr,5,7,1977,1989,None,0.0,CBlock,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,1978.0,1,252,173,0,0,0,0,0,0,10,2009,143500,11.874090314181814
912,913,51.0,6120,Reg,Gtl,BrkSide,5,7,1925,1950,None,0.0,BrkTil,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1925.0,1,450,0,0,112,0,120,0,620,7,2006,88000,11.385092093460344
913,914,82.0,6270,Reg,Gtl,Crawfor,5,6,1949,1950,None,0.0,CBlock,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,1949.0,3,871,0,0,0,0,0,0,0,8,2007,145000,11.884489021402711
914,915,30.0,3000,Reg,Gtl,Somerst,6,5,2009,2009,Stone,76.0,PConc,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,2009.0,2,528,0,234,0,0,0,0,0,6,2009,173733,12.065274916913605
915,916,21.0,2001,Reg,Gtl,MeadowV,4,5,1970,1970,BrkFace,80.0,CBlock,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970.0,1,286,0,0,0,0,0,0,0,1,2007,75000,11.225243392518447
916,917,50.0,9000,Reg,Gtl,IDOTRR,2,3,1949,1950,None,0.0,CBlock,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1958.0,1,308,0,0,0,0,0,0,0,10,2006,35311,10.47194980911048
917,918,70.04995836802665,17140,Reg,Gtl,Edwards,4,6,1956,1956,None,0.0,CBlock,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,1956.0,1,284,0,0,0,0,0,0,0,4,2009,135000,11.813030057420567
918,919,103.0,13125,IR1,Gtl,SawyerW,7,5,1991,1991,None,0.0,PConc,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,1991.0,3,833,72,192,224,0,0,0,0,11,2007,238000,12.380025952653611
919,920,87.0,11029,IR1,Gtl,NAmes,6,8,1958,2002,None,0.0,CBlock,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,1990.0,2,601,0,51,0,0,190,0,0,5,2008,176500,12.081076155355488
920,921,70.0,8462,IR1,Gtl,SawyerW,6,5,1994,1994,BrkFace,105.0,PConc,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,1994.0,2,471,300,87,0,0,0,0,0,7,2007,201000,12.211060187041213
921,922,67.0,8777,Reg,Gtl,Edwards,5,7,1900,2003,None,0.0,CBlock,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,1900.0,0,0,0,70,0,0,0,0,0,9,2008,145900,11.890676734510876
922,923,65.0,10237,Reg,Gtl,Gilbert,6,5,2005,2006,None,0.0,PConc,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2005.0,2,397,100,0,0,23,0,0,0,10,2006,169990,12.043494890772815
923,924,50.0,8012,Reg,Gtl,SawyerW,6,5,1993,1994,None,0.0,PConc,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,1993.0,2,533,0,69,0,0,0,0,0,7,2008,193000,12.170445467887022
924,925,79.0,10240,Reg,Gtl,NWAmes,6,6,1980,1980,BrkFace,157.0,CBlock,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980.0,2,612,384,131,0,0,0,0,0,5,2006,207500,12.24288661865289
925,926,70.04995836802665,15611,IR1,Gtl,NWAmes,5,6,1977,1977,None,0.0,PConc,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,1977.0,2,540,180,0,0,0,0,0,0,3,2008,175000,12.072541252905651
926,927,93.0,11999,Reg,Gtl,NridgHt,8,5,2003,2004,BrkFace,340.0,PConc,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003.0,3,656,104,100,0,0,0,0,0,5,2007,285000,12.560244459250788
