,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,SalePrice,SalePrice_log,TotalSF,Age,AgeRemod,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
885,886,120,50.0,5119,9,5,60.0,Gd,1238,460,1698,1709,1709,2,1,5,1,506,97,328900,12.703509032177148,3407,9,8,65,3.0,0,0,1,1,0,1,0,2,0,1
886,887,90,70.0,8393,5,5,122.0,TA,528,1098,1626,1712,1712,4,2,8,0,588,272,145000,11.884489021402711,3338,47,1,54,2.0,0,0,1,1,0,0,0,1,0,1
887,888,50,59.0,16466,5,7,0.0,TA,0,816,816,872,1393,3,1,8,0,300,121,135500,11.816726919301892,2209,53,53,265,1.5,0,1,1,1,0,1,0,2,0,1
888,889,20,95.0,15865,8,6,0.0,Gd,351,1043,2217,2217,2217,4,1,8,1,621,81,268000,12.498742259492994,4434,37,37,431,3.0,0,0,1,1,0,1,1,2,0,1
889,890,20,128.0,12160,6,4,90.0,TA,1024,481,1505,1505,1505,2,1,6,1,505,0,149500,11.915051671812877,3010,56,56,162,2.0,0,0,1,0,0,0,0,1,0,1
890,891,50,60.0,8064,5,7,0.0,TA,0,672,672,672,924,3,1,6,1,576,0,122900,11.719126295554126,1596,58,1,0,1.0,0,1,0,0,0,0,0,1,0,1
891,892,60,70.0,11184,6,5,92.0,TA,226,192,918,918,1683,3,1,7,1,440,243,172500,12.058152515453552,2601,31,31,0,2.5,0,1,0,1,0,0,0,1,0,1
892,893,20,70.0,8414,6,8,0.0,TA,663,396,1059,1068,1068,3,1,6,0,264,192,154500,11.947949375319936,2127,43,3,0,1.5,0,0,0,1,0,0,0,1,0,1
893,894,20,70.04995836802665,13284,5,5,0.0,TA,1064,319,1383,1383,1383,3,1,6,1,354,511,165000,12.013700752882718,2766,54,54,116,2.0,0,0,1,1,0,0,0,2,0,1
894,895,90,64.0,7018,5,5,0.0,TA,0,0,0,1535,1535,4,2,8,0,400,0,118858,11.685684782260491,1535,30,30,0,2.0,0,0,0,0,0,0,0,0,0,1
895,896,60,71.0,7056,6,5,415.0,TA,400,380,780,983,1796,4,1,8,1,483,0,140000,11.84939770159144,2576,45,45,50,2.5,0,1,1,0,0,0,0,1,0,1
896,897,30,50.0,8765,4,6,0.0,TA,285,666,951,951,951,2,1,6,0,327,0,106500,11.575900264131617,1902,70,56,28,1.0,0,0,1,0,0,0,0,0,0,0
897,898,90,64.0,7018,5,5,0.0,TA,0,0,0,1120,2240,6,2,12,0,528,154,142953,11.870271183889114,2240,30,30,0,2.0,0,1,0,1,0,0,0,0,0,1
898,899,20,100.0,12919,9,5,760.0,Ex,2188,142,2330,2364,2364,2,1,11,2,820,0,611657,13.323926946863102,4694,1,0,67,3.5,3,0,1,0,0,1,0,2,1,2
899,900,20,65.0,6993,5,7,0.0,TA,465,447,912,1236,1236,3,1,6,1,288,0,135000,11.813030057420567,2148,45,12,0,1.0,0,0,0,0,0,0,0,1,0,1
900,901,20,70.04995836802665,7340,4,6,0.0,TA,322,536,858,858,858,2,1,4,0,684,0,110000,11.608235644774552,1716,36,36,0,1.0,0,0,0,0,0,1,0,1,0,1
901,902,20,64.0,8712,5,7,0.0,TA,860,132,992,1306,1306,2,1,5,0,756,0,153000,11.938193200374572,2298,52,9,0,2.0,0,0,0,0,0,1,0,1,0,1
902,903,60,63.0,7875,7,5,0.0,Gd,0,783,783,807,1509,3,1,8,1,393,0,180000,12.100712129872347,2292,3,3,75,2.5,0,1,1,0,0,0,0,2,0,1
903,904,20,50.0,14859,7,5,27.0,Gd,0,1670,1670,1670,1670,3,1,7,1,690,144,240000,12.388394202324129,3340,0,0,60,2.0,3,0,1,1,0,1,0,2,0,1
904,905,20,70.04995836802665,6173,5,6,75.0,TA,599,277,876,902,902,3,1,6,0,288,0,125500,11.740061037553975,1778,40,40,0,1.0,0,0,0,0,0,1,0,1,0,1
905,906,20,80.0,9920,5,5,110.0,TA,354,412,1056,1063,1063,3,1,6,0,280,0,128000,11.759785542901755,2119,56,56,164,2.0,0,0,1,0,0,0,0,1,1,1
906,907,20,116.0,13501,8,5,208.0,Gd,63,1560,1623,1636,1636,3,1,8,1,865,0,255000,12.449018824140563,3259,1,1,60,3.0,3,0,1,0,0,1,0,2,1,1
907,908,50,86.0,11500,7,7,0.0,Gd,223,794,1017,1020,2057,3,1,6,1,180,0,250000,12.429216196844383,3074,70,19,322,1.5,0,1,1,0,0,1,0,1,0,1
908,909,20,70.04995836802665,8885,5,5,0.0,TA,301,239,864,902,902,2,1,5,0,484,164,131000,11.782952602183288,1766,23,23,0,2.0,0,0,0,1,0,1,1,1,0,1
909,910,60,149.0,12589,6,5,0.0,Gd,0,742,742,742,1484,3,1,8,1,390,36,174000,12.066810578196666,2226,4,4,24,2.5,0,1,1,1,0,1,0,2,0,1
910,911,90,80.0,11600,5,5,361.0,TA,443,662,1105,1105,2274,5,2,12,0,480,0,154300,11.946654038351252,3379,50,50,0,2.0,0,1,0,0,0,0,0,1,0,1
911,912,20,70.04995836802665,9286,5,7,0.0,TA,196,1072,1268,1268,1268,3,1,5,0,252,173,143500,11.874090314181814,2536,32,20,0,1.5,0,0,0,1,0,1,1,1,0,1
912,913,30,51.0,6120,5,7,0.0,TA,489,279,768,1015,1015,3,1,6,0,450,0,88000,11.385092093460344,1783,81,56,232,1.0,0,0,1,0,0,0,0,0,0,1
913,914,90,82.0,6270,5,6,0.0,TA,284,717,1001,1001,2002,4,2,8,0,871,0,145000,11.884489021402711,3003,58,57,0,2.0,3,1,0,0,0,0,0,1,0,1
914,915,160,30.0,3000,6,5,76.0,Gd,294,318,612,612,1224,2,1,4,0,528,0,173733,12.065274916913605,1836,0,0,234,2.5,0,1,1,0,0,0,0,2,1,1
915,916,160,21.0,2001,4,5,80.0,TA,0,546,546,546,1092,3,1,6,0,286,0,75000,11.225243392518447,1638,37,37,0,1.5,0,1,0,0,0,0,0,1,0,0
916,917,20,50.0,9000,2,3,0.0,TA,50,430,480,480,480,1,1,4,0,308,0,35311,10.47194980911048,960,57,56,0,1.0,0,0,0,0,0,0,0,1,0,0
917,918,20,70.04995836802665,17140,4,6,0.0,TA,1059,75,1134,1229,1229,3,1,6,0,284,0,135000,11.813030057420567,2363,53,53,0,1.0,0,0,0,0,0,0,0,1,0,1
918,919,60,103.0,13125,7,5,0.0,Gd,48,422,1104,912,2127,4,1,8,1,833,72,238000,12.380025952653611,3231,16,16,416,3.5,3,1,1,1,0,1,0,2,0,1
919,920,20,87.0,11029,6,8,0.0,Ex,528,245,1184,1414,1414,3,1,6,1,601,0,176500,12.081076155355488,2598,50,6,241,2.0,0,0,1,0,0,1,0,1,0,1
920,921,60,70.0,8462,6,5,105.0,Gd,814,114,928,936,1721,3,1,7,0,471,300,201000,12.211060187041213,2649,13,13,87,3.0,0,1,1,1,0,1,0,2,0,1
921,922,90,67.0,8777,5,7,0.0,TA,1084,188,1272,1272,2200,4,2,9,0,0,0,145900,11.890676734510876,3472,108,5,70,5.0,0,1,1,0,0,0,0,1,0,1
922,923,20,65.0,10237,6,5,0.0,Gd,28,1288,1316,1316,1316,3,1,6,1,397,100,169990,12.043494890772815,2632,1,0,23,2.0,0,0,1,1,0,0,0,2,0,1
923,924,120,50.0,8012,6,5,0.0,Gd,165,598,1604,1617,1617,2,1,5,1,533,0,193000,12.170445467887022,3221,15,14,69,3.0,0,0,1,0,0,0,0,2,0,1
924,925,20,79.0,10240,6,6,157.0,TA,625,0,1686,1686,1686,3,1,7,1,612,384,207500,12.24288661865289,3372,26,26,131,3.0,0,0,1,1,0,0,0,1,0,1
925,926,20,70.04995836802665,15611,5,6,0.0,TA,767,266,1126,1126,1126,3,1,6,0,540,180,175000,12.072541252905651,2252,31,31,0,2.5,0,0,0,1,0,1,0,2,0,1
926,927,60,93.0,11999,8,5,340.0,Gd,0,1181,1181,1234,2374,4,1,10,1,656,104,285000,12.560244459250788,3555,4,3,100,2.5,3,1,1,1,0,0,0,2,0,2
927,928,60,70.04995836802665,9900,7,5,342.0,TA,552,280,832,1098,1978,4,1,9,1,486,0,176000,12.078239274020289,2810,40,40,43,2.5,0,1,1,0,0,0,0,1,0,1
928,929,20,70.04995836802665,11838,8,5,0.0,Gd,0,1753,1753,1788,1788,3,1,7,1,522,202,236500,12.373703486914124,3541,8,8,151,2.0,0,0,1,1,0,0,0,2,0,1
929,930,60,70.04995836802665,13006,7,5,285.0,TA,0,964,964,993,2236,4,1,8,1,642,0,222000,12.310432660854417,3200,9,9,0,2.5,0,1,0,0,0,1,0,2,0,1
930,931,20,73.0,8925,8,5,0.0,Gd,16,1450,1466,1466,1466,3,1,7,0,610,100,201000,12.211060187041213,2932,2,2,18,2.0,3,0,1,1,0,1,0,2,0,1
931,932,20,70.0,9100,5,6,0.0,TA,338,121,925,925,925,2,1,5,0,429,0,117500,11.67419361256635,1850,44,44,0,1.5,0,0,0,0,0,0,0,1,0,1
932,933,20,84.0,11670,9,5,302.0,Ex,0,1905,1905,1905,1905,3,1,8,1,788,0,320000,12.676076274775909,3810,1,1,191,2.0,3,0,1,0,0,1,0,2,1,1
933,934,20,63.0,8487,7,5,210.0,Gd,20,1480,1500,1500,1500,3,1,6,0,570,192,190000,12.154779351142624,3000,5,5,36,2.0,0,0,1,1,0,0,0,2,0,1
935,936,30,52.0,5825,4,5,108.0,TA,0,600,600,747,747,1,1,5,0,528,0,79900,11.288531131754366,1347,80,53,32,1.0,0,0,1,0,0,1,0,2,0,1
936,937,20,67.0,10083,7,5,103.68526170798899,Gd,833,343,1176,1200,1200,2,1,5,0,555,0,184900,12.127570417375216,2376,6,6,41,3.0,0,0,1,0,0,0,0,2,0,1
937,938,60,75.0,9675,7,5,0.0,Gd,341,772,1113,1113,1971,3,1,8,1,689,0,253000,12.441144767709657,3084,4,4,48,2.5,0,1,1,0,0,0,0,2,0,1
938,939,60,73.0,8760,7,5,0.0,Gd,464,927,1391,1391,1962,3,1,7,0,868,0,239799,12.38755635142507,3353,0,0,90,2.5,3,1,1,0,0,0,0,2,0,1
939,940,70,70.04995836802665,24090,7,7,0.0,TA,0,1032,1032,1207,2403,4,1,10,2,349,56,244400,12.406561506279576,3435,70,60,318,2.0,0,1,1,1,0,0,0,1,0,1
940,941,90,55.0,12640,6,5,0.0,TA,936,396,1728,1728,1728,4,2,8,0,574,40,150900,11.924372644755941,3456,30,30,0,2.0,0,0,0,1,0,1,0,1,0,1
941,942,60,70.04995836802665,8755,7,5,298.0,Gd,772,220,992,1022,2060,3,1,8,1,390,0,214000,12.273731294003989,3052,10,10,168,3.5,0,1,1,0,0,1,0,2,0,1
942,943,90,42.0,7711,4,3,0.0,TA,1440,0,1440,1440,1440,4,2,8,0,0,321,150000,11.918390573078392,2880,30,30,0,4.0,0,0,0,1,0,1,0,2,0,1
943,944,90,100.0,25000,5,4,0.0,TA,0,1632,1632,1632,1632,4,2,8,0,576,0,143000,11.870599909242044,3264,40,40,0,2.0,0,0,0,0,0,0,0,1,0,1
944,945,20,70.04995836802665,14375,6,6,541.0,TA,111,354,819,1344,1344,3,1,7,1,525,0,137500,11.831379196088763,2163,51,51,351,1.5,0,0,1,0,0,1,0,1,0,1
945,946,50,98.0,8820,5,6,0.0,TA,1088,0,1088,1188,1869,2,1,7,0,456,48,124900,11.73526869611367,2957,119,13,244,1.0,0,1,1,1,0,0,0,0,0,1
946,947,80,70.0,8163,5,6,128.0,TA,748,102,1144,1144,1144,3,1,6,1,796,86,143000,11.870599909242044,2288,47,47,0,2.0,0,0,0,1,0,0,0,1,0,1
947,948,20,85.0,14536,8,5,236.0,Gd,1300,316,1616,1629,1629,3,1,9,1,808,0,270000,12.506177237980511,3245,5,4,252,3.0,3,0,1,0,0,0,0,2,0,1
948,949,60,65.0,14006,7,5,144.0,Gd,0,936,936,936,1776,3,1,7,1,474,144,192500,12.167851432709975,2712,4,4,96,2.5,0,1,1,1,0,1,0,2,0,1
949,950,20,78.0,9360,6,7,0.0,TA,982,179,1161,1381,1381,3,1,5,1,676,0,197500,12.193493863323313,2542,38,4,0,2.5,0,0,0,0,0,0,0,1,0,1
950,951,20,60.0,7200,5,8,0.0,TA,398,317,864,864,864,3,1,5,0,720,194,129000,11.76756768334381,1728,57,5,0,2.0,0,0,0,1,0,0,0,1,0,1
951,952,20,60.0,7800,5,5,0.0,TA,641,187,828,965,965,3,1,6,0,300,421,119900,11.694413341015606,1793,41,41,0,2.0,0,0,0,1,0,0,0,1,0,1
952,953,85,60.0,7200,5,8,0.0,TA,660,108,768,768,768,2,1,5,0,396,192,133900,11.804848531679264,1536,37,6,0,1.5,0,0,0,1,0,0,0,1,0,1
953,954,60,70.04995836802665,11075,5,4,232.0,TA,562,29,784,1168,1968,4,1,7,1,530,305,172000,12.05524975579559,2752,39,39,189,3.0,0,1,1,1,0,1,1,1,0,1
954,955,90,35.0,9400,6,5,250.0,TA,945,0,945,980,980,4,0,4,0,0,0,127500,11.755871643580617,1925,31,31,0,3.0,0,0,0,0,0,1,0,1,0,1
955,956,90,82.0,7136,6,6,423.0,TA,484,495,979,979,1958,4,2,8,0,492,0,145000,11.884489021402711,2937,61,57,0,2.0,0,1,0,0,0,1,0,1,0,1
956,957,160,24.0,1300,6,6,0.0,TA,285,276,561,561,1229,2,1,5,1,462,150,124000,11.728036844587175,1790,29,29,0,1.5,0,1,0,1,0,0,0,1,0,1
957,958,20,70.0,7420,5,5,0.0,TA,417,640,1057,1057,1057,3,1,6,0,576,0,132000,11.790557201568507,2114,45,45,0,1.0,0,0,0,0,0,0,0,1,0,1
958,959,20,65.0,8450,7,5,0.0,Gd,699,638,1337,1337,1337,3,1,6,0,531,0,185000,12.128111104060462,2674,4,4,39,3.0,0,0,1,0,0,0,0,2,0,1
959,960,160,24.0,2572,7,5,0.0,Gd,604,92,696,696,1416,3,1,6,0,484,0,155000,11.951180395901384,2112,11,11,44,3.5,0,1,1,0,0,0,0,2,0,1
960,961,20,50.0,7207,5,7,0.0,TA,696,162,858,858,858,2,1,4,0,0,117,116500,11.665646551987892,1716,52,2,0,2.0,0,0,0,1,0,1,0,1,0,1
961,962,60,70.04995836802665,12227,6,7,424.0,TA,896,434,1330,1542,2872,4,1,11,1,619,550,272000,12.513557345278134,4202,31,13,282,3.5,0,1,1,1,0,1,0,1,0,1
962,963,160,24.0,2308,6,6,0.0,TA,556,248,804,804,1548,3,1,7,1,440,48,155000,11.951180395901384,2352,31,31,0,3.5,0,1,0,1,0,0,0,1,0,1
963,964,20,122.0,11923,9,5,0.0,Gd,0,1800,1800,1800,1800,2,1,7,0,702,288,239000,12.384218830913648,3600,2,2,136,2.0,0,0,1,1,0,1,0,2,0,1
964,965,60,80.0,11316,7,5,44.0,Gd,624,193,817,824,1894,4,1,8,1,510,0,214900,12.277928082630602,2711,8,7,40,3.5,0,1,1,0,0,0,0,2,0,1
965,966,60,65.0,10237,6,5,0.0,Gd,0,783,783,783,1484,3,1,8,1,393,0,178900,12.09458226949681,2267,2,0,72,2.5,0,1,1,0,0,0,0,2,0,1
966,967,50,130.0,9600,5,7,0.0,Gd,428,300,728,976,1308,2,1,7,2,256,0,160000,11.982929094215963,2036,69,59,70,2.5,0,1,1,0,0,1,0,0,0,1
967,968,20,70.04995836802665,7390,5,7,151.0,TA,902,196,1098,1098,1098,3,1,6,0,260,0,135000,11.813030057420567,2196,53,53,0,2.0,0,0,0,0,0,1,0,1,0,1
968,969,50,50.0,5925,3,6,0.0,TA,0,600,600,600,968,2,1,6,0,0,0,37900,10.542706391070517,1568,99,59,0,1.0,0,1,0,0,0,0,0,0,0,1
969,970,190,75.0,10382,6,5,105.0,TA,513,75,588,1095,1095,2,1,6,0,264,0,140000,11.84939770159144,1683,48,48,0,2.0,0,0,0,0,0,0,0,1,0,1
970,971,50,60.0,10800,4,4,0.0,TA,0,720,720,720,1192,4,1,6,0,0,0,135000,11.813030057420567,1912,57,56,0,1.5,0,1,0,0,0,0,0,1,0,1
971,972,160,36.0,2268,7,5,106.0,Gd,567,197,764,764,1626,2,1,6,0,474,0,173000,12.061046873479915,2390,6,5,27,2.0,0,1,1,0,0,0,0,2,1,2
972,973,120,55.0,7892,6,5,0.0,TA,0,918,918,918,918,2,1,5,1,264,28,99500,11.507912923146684,1836,31,31,0,2.0,0,0,0,1,0,0,0,1,0,1
973,974,20,95.0,11639,7,5,103.68526170798899,Gd,0,1428,1428,1428,1428,3,1,6,0,480,0,182000,12.111761966058932,2856,1,0,120,2.0,0,0,1,0,0,0,0,2,0,1
974,975,70,60.0,11414,7,8,0.0,TA,0,728,728,1136,2019,3,1,8,0,532,509,167500,12.028738630247258,2747,99,16,135,1.0,0,1,1,1,0,1,0,0,0,1
975,976,160,70.04995836802665,2651,7,5,0.0,Gd,641,32,673,673,1382,3,1,6,0,490,153,165000,12.013700752882718,2055,6,6,50,3.5,0,1,1,1,0,0,0,2,0,1
976,977,30,51.0,5900,4,7,0.0,TA,0,440,440,869,869,2,1,4,0,0,0,85500,11.356271654924852,1309,83,48,0,1.0,0,0,0,0,0,1,0,2,0,1
977,978,120,35.0,4274,7,5,103.68526170798899,Gd,1106,135,1241,1241,1241,1,1,4,0,569,0,199900,12.205572520488492,2482,1,0,116,2.5,0,0,1,0,0,1,0,2,0,1
978,979,20,68.0,9450,4,5,0.0,TA,552,342,894,894,894,3,1,5,0,400,0,110000,11.608235644774552,1788,53,53,0,1.0,0,0,0,0,0,0,1,1,0,1
979,980,20,80.0,8816,5,6,0.0,TA,651,470,1121,1121,1121,3,1,5,0,480,0,139000,11.842229212112828,2242,46,46,80,2.0,0,0,1,0,0,0,0,2,0,1
980,981,85,70.04995836802665,12122,7,9,210.0,Ex,867,77,944,999,999,3,1,6,0,588,144,178400,12.091783499128047,1943,47,1,76,2.0,0,0,1,1,0,1,0,1,1,1
981,982,60,98.0,12203,8,5,975.0,Gd,854,371,1225,1276,2612,4,1,8,1,676,250,336000,12.724866438945341,3837,11,10,0,3.5,3,1,0,1,0,1,0,2,0,2
982,983,20,43.0,3182,7,5,16.0,Gd,0,1266,1266,1266,1266,2,1,6,1,388,100,159895,11.982272628789678,2532,1,1,16,2.0,0,0,1,1,0,0,0,2,0,1
983,984,60,70.04995836802665,11250,8,5,0.0,Gd,0,1128,1128,1149,2290,4,1,9,1,779,0,255900,12.45254202214788,3418,6,6,0,2.5,0,1,0,0,0,0,0,2,0,1
984,985,90,75.0,10125,5,5,0.0,TA,0,0,0,1302,1734,4,2,8,0,539,0,126000,11.744037185933616,1734,32,32,0,2.0,0,1,0,0,0,0,0,1,0,1
985,986,190,68.0,10880,5,5,0.0,TA,1040,124,1164,1164,1164,3,1,5,0,240,0,125000,11.736069016284437,2328,58,58,48,2.0,0,0,1,0,0,0,0,1,0,1
986,987,50,59.0,5310,6,8,0.0,TA,0,485,485,1001,1635,2,1,5,0,255,394,117000,11.669929213779893,2120,96,3,0,1.0,0,1,0,1,0,0,0,1,0,1
987,988,20,83.0,10159,9,5,450.0,Ex,1646,284,1930,1940,1940,3,1,8,1,606,168,395192,12.88712700173598,3870,1,0,95,3.5,3,0,1,1,0,1,0,2,1,2
988,989,60,70.04995836802665,12046,6,6,298.0,TA,156,692,848,1118,2030,4,1,8,1,551,0,195000,12.180754837545884,2878,31,31,224,2.5,0,1,1,0,0,1,0,1,0,1
989,990,60,65.0,8125,7,5,0.0,Gd,0,770,770,778,1576,3,1,6,0,614,0,197000,12.190959007720126,2346,0,0,50,2.5,0,1,1,0,0,0,0,2,0,1
990,991,60,82.0,9452,8,5,423.0,Gd,1074,322,1396,1407,2392,3,1,7,1,870,0,348000,12.759957758756611,3788,9,8,70,3.5,3,1,1,0,0,0,0,2,0,2
991,992,70,121.0,17671,8,9,0.0,Gd,216,700,916,916,1742,4,1,8,1,424,0,168000,12.031719258385396,2658,127,23,169,1.5,0,1,1,0,0,0,0,0,0,1
992,993,60,80.0,9760,6,8,340.0,TA,536,169,822,1020,1851,3,1,7,1,440,239,187000,12.138863895836725,2673,43,14,42,2.5,0,1,1,1,0,0,1,1,0,1
993,994,60,68.0,8846,6,5,0.0,TA,0,750,750,750,1500,3,1,6,0,564,0,173900,12.066235700342375,2250,1,0,35,2.5,0,1,1,0,0,0,0,2,0,1
994,995,20,96.0,12456,10,5,230.0,Ex,1172,528,1700,1718,1718,3,1,7,1,786,216,337500,12.729320789294722,3418,3,2,48,3.0,3,0,1,1,0,0,0,2,1,2
995,996,50,51.0,4712,4,7,0.0,TA,384,363,747,774,1230,3,1,5,0,305,0,121600,11.708492248514204,1977,60,56,120,2.5,0,1,1,0,0,1,1,1,0,1
996,997,20,70.04995836802665,10659,5,6,0.0,TA,915,135,1050,1050,1050,3,1,6,0,368,0,136500,11.824079893607152,2100,45,45,319,2.0,0,0,1,0,0,1,0,1,0,1
997,998,20,70.04995836802665,11717,6,6,571.0,TA,0,1442,1442,1442,1442,2,1,6,1,615,371,185000,12.128111104060462,2884,39,39,0,2.0,0,0,0,1,0,1,0,1,0,1
998,999,30,60.0,9786,3,4,0.0,TA,0,1007,1007,1077,1077,3,1,6,1,210,0,91000,11.418614785498987,2084,84,56,148,1.0,0,0,1,0,0,0,0,0,0,0
999,1000,20,64.0,6762,7,5,24.0,Gd,686,501,1187,1208,1208,2,1,6,0,632,105,206000,12.235631447771718,2395,4,4,61,3.0,0,0,1,1,0,0,0,2,1,1
1000,1001,20,74.0,10206,3,3,0.0,TA,0,0,0,944,944,2,1,4,0,528,0,82000,11.314474526246391,944,57,57,0,1.0,0,0,0,0,0,0,0,0,0,1
1001,1002,30,60.0,5400,5,6,0.0,TA,0,691,691,691,691,2,1,4,0,216,0,86000,11.362102575235644,1382,87,57,114,1.0,0,0,1,0,0,0,0,0,0,1
1002,1003,20,75.0,11957,8,5,53.0,Gd,24,1550,1574,1574,1574,3,1,7,1,824,144,232000,12.354492650648448,3148,2,2,104,2.0,3,0,1,1,0,1,0,2,0,1
1003,1004,90,70.04995836802665,11500,5,6,164.0,TA,0,1680,1680,1680,1680,4,2,8,0,528,0,136905,11.827042533619087,3360,31,31,0,2.0,0,0,0,0,0,1,0,1,0,1
1004,1005,120,43.0,3182,7,5,16.0,Gd,16,1330,1346,1504,1504,1,1,7,1,457,156,181000,12.106252310247962,2850,4,3,0,2.0,0,0,0,1,0,0,0,2,0,1
1005,1006,80,65.0,8385,5,8,220.0,Gd,595,390,985,985,985,3,1,6,0,328,210,149900,11.917723684090689,1970,31,31,0,2.0,0,0,0,1,0,0,0,1,0,1
1006,1007,20,70.04995836802665,12155,6,3,0.0,TA,1237,420,1657,1657,1657,3,1,7,1,484,0,163500,12.004568269319446,3314,37,37,147,2.5,0,0,1,0,0,1,0,1,0,1
1007,1008,160,21.0,2217,4,4,0.0,TA,273,0,546,546,1092,3,1,6,0,286,238,88000,11.385092093460344,1638,39,39,0,1.5,0,1,0,1,0,0,0,1,0,0
1008,1009,20,43.0,12118,7,5,108.0,Gd,0,1710,1710,1710,1710,3,1,7,1,550,100,240000,12.388394202324129,3420,5,4,228,2.0,0,0,1,1,0,1,0,2,1,1
1009,1010,50,60.0,6000,5,5,0.0,TA,0,1008,1008,1008,1522,4,1,7,0,0,0,102000,11.532728092266408,2530,80,56,138,2.0,0,0,1,0,0,0,0,0,0,1
1010,1011,50,115.0,21286,5,5,0.0,TA,0,720,720,720,1271,4,1,7,1,312,0,135000,11.813030057420567,1991,60,58,108,2.0,0,1,1,0,0,0,0,1,0,1
1011,1012,90,75.0,9825,5,5,0.0,TA,0,0,0,1664,1664,4,2,8,0,0,0,100000,11.512925464970229,1664,45,45,0,2.0,0,0,0,0,0,0,0,1,0,1
1012,1013,70,55.0,10592,6,7,0.0,TA,0,602,602,900,1502,3,1,7,2,180,96,165000,12.013700752882718,2104,84,11,165,1.5,0,1,1,1,0,0,0,2,0,1
1013,1014,30,60.0,7200,5,4,0.0,TA,247,310,1022,1022,1022,2,1,4,0,280,0,85000,11.350406535472453,2044,99,3,256,2.0,0,0,1,0,0,0,0,0,0,1
1014,1015,20,60.0,11664,6,5,206.0,TA,336,746,1082,1082,1082,2,1,5,1,240,0,119200,11.688558033613386,2164,59,57,130,1.0,0,0,1,0,0,0,0,1,0,1
1015,1016,60,70.0,8400,8,6,0.0,Gd,643,167,810,810,1665,3,1,6,0,528,0,227000,12.332705296463539,2475,8,8,45,3.5,0,1,1,0,0,0,0,2,0,1
1016,1017,20,73.0,11883,7,5,196.0,Gd,690,814,1504,1504,1504,3,1,6,1,478,115,203000,12.220961258023925,3008,13,13,66,3.0,0,0,1,1,0,0,0,2,0,1
1017,1018,120,70.04995836802665,5814,8,5,0.0,Gd,1036,184,1220,1360,1360,1,1,4,1,565,63,187500,12.141534124392603,2580,25,25,0,2.0,0,0,0,1,0,1,0,1,0,2
1018,1019,80,70.04995836802665,10784,7,5,76.0,Gd,0,384,384,802,1472,3,1,7,1,402,164,160000,11.982929094215963,1856,16,15,0,2.5,0,1,0,1,0,1,0,2,0,1
1019,1020,120,43.0,3013,7,5,145.0,Gd,16,1346,1362,1506,1506,2,1,6,1,440,142,213490,12.27134527214637,2868,1,1,20,2.0,0,0,1,1,0,0,0,2,0,1
1020,1021,20,60.0,7024,4,5,0.0,TA,1024,108,1132,1132,1132,2,1,5,0,451,252,176000,12.078239274020289,2264,3,3,64,2.5,0,0,1,1,0,0,0,2,0,1
1021,1022,20,64.0,7406,7,5,84.0,Gd,684,515,1199,1220,1220,2,1,6,0,632,105,194000,12.175613438045465,2419,0,0,54,3.0,0,0,1,1,0,0,0,2,1,1
1022,1023,50,52.0,9439,5,5,0.0,TA,324,588,912,912,1248,2,1,6,0,160,0,87000,11.37366339763672,2160,77,57,192,1.0,0,1,1,0,0,0,0,1,0,1
1023,1024,120,43.0,3182,7,5,14.0,Gd,16,1330,1346,1504,1504,2,1,7,1,437,156,191000,12.160028707028767,2850,3,2,20,2.0,0,0,1,1,0,0,0,2,0,1
1024,1025,20,70.04995836802665,15498,8,6,0.0,Gd,1165,0,1565,2898,2898,2,1,10,1,665,0,287000,12.567237494741757,4463,32,32,246,3.0,0,0,1,0,0,1,0,1,0,1
1025,1026,20,70.0,7700,5,5,0.0,TA,138,276,882,882,882,3,1,5,0,461,96,112500,11.630708500626612,1764,35,35,0,2.0,0,0,0,1,0,0,0,1,0,1
1026,1027,20,73.0,9300,5,5,324.0,TA,697,571,1268,1264,1264,3,1,6,2,461,0,167500,12.028738630247258,2532,50,50,143,2.0,0,0,1,0,0,0,0,1,0,1
1027,1028,20,71.0,9520,8,5,338.0,Gd,1513,125,1638,1646,1646,3,1,7,1,800,192,293077,12.588190652108505,3284,1,0,44,3.0,3,0,1,1,0,1,0,2,1,1
1028,1029,50,79.0,9492,5,5,0.0,TA,368,359,768,968,1376,3,1,6,1,240,0,105000,11.56171562913966,2144,66,57,0,2.0,0,1,0,0,0,0,0,1,0,1
1029,1030,160,21.0,1680,6,7,281.0,TA,317,355,672,672,1218,3,1,7,0,264,0,118000,11.678439903447801,1890,34,34,28,2.0,0,1,1,0,0,0,0,1,0,0
1030,1031,190,70.04995836802665,7082,5,8,0.0,TA,0,686,686,948,1928,5,2,10,0,0,0,160000,11.982929094215963,2614,90,11,228,2.0,0,1,1,0,0,0,0,2,0,1
1031,1032,75,102.0,15863,7,3,0.0,TA,523,301,824,1687,3082,5,1,12,2,672,136,197000,12.190959007720126,3906,89,39,63,3.5,0,1,1,1,0,0,0,0,0,1
